id,name
employee_conf_seminar_pre-employmentseminarid,PRE-EMPLOYMENT SEMINAR
employee_conf_seminar_pre-employmentseminarid,PRE-EMPLOYMENT SEMINAR
employee_conf_seminar_pre-employmentseminarid,PRE-EMPLOYMENT SEMINAR
employee_conf_seminar_pre-employmentseminarid,PRE-EMPLOYMENT SEMINAR
employee_conf_seminar_pre-employmentseminarid,PRE-EMPLOYMENT SEMINAR
employee_conf_seminar_pre-employmentseminarid,PRE-EMPLOYMENT SEMINAR
employee_conf_seminar_pre-employmentseminarid,PRE-EMPLOYMENT SEMINAR
employee_conf_seminar_pre-employmentseminarforgraduatingstudentsid,PRE-EMPLOYMENT SEMINAR FOR GRADUATING STUDENTS
employee_conf_seminar_pre-employmentseminarforlocalapplicantsid,PRE-EMPLOYMENT SEMINAR FOR LOCAL APPLICANTS
employee_conf_seminar_pre-employmentseminaronlocalapplicantsid,PRE-EMPLOYMENT SEMINAR ON LOCAL APPLICANTS
employee_conf_seminar_pre-licensingtrainingcourseid,PRE-LICENSING TRAINING COURSE
employee_conf_seminar_pre-membershipeducationseminarid,PRE-MEMBERSHIP EDUCATION SEMINAR
employee_conf_seminar_prexparishrenewalexperienceid,PREX PARISH RENEWAL EXPERIENCE
employee_conf_seminar_pridecffccorevaluestrainingprogramid,PRIDE CFFC CORE VALUES TRAINING PROGRAM
employee_conf_seminar_primarycourseid,PRIMARY COURSE
employee_conf_seminar_primarytrainingcourseid,PRIMARY TRAINING COURSE
employee_conf_seminar_prioritydev'tassistancefundandpoldynestyid,PRIORITY DEV'T ASSISTANCE FUND AND POL DYNESTY
employee_conf_seminar_probationaryofficertrainingcourseid,PROBATIONARY OFFICER TRAINING COURSE
employee_conf_seminar_productexhibitid,PRODUCT EXHIBIT
employee_conf_seminar_productorientationonwave125id,PRODUCT ORIENTATION ON WAVE 125
employee_conf_seminar_productpackagingduringt'nalakid,PRODUCT PACKAGING DURING T'NALAK
employee_conf_seminar_profindustrialsecuritymanagementprogramid,PROF. INDUSTRIAL SECURITY MANAGEMENT PROGRAM
employee_conf_seminar_professionalsalesmanship&moneymgtseminarid,PROFESSIONAL SALESMANSHIP & MONEY MGT. SEMINAR
employee_conf_seminar_programimplementationanddesignid,PROGRAM IMPLEMENTATION AND DESIGN
employee_conf_seminar_projectdevelopmentanalystid,PROJECT DEVELOPMENT ANALYST
employee_conf_seminar_properhandlinganddisposaloffertilizersandpesticidesid,PROPER HANDLING AND DISPOSAL OF FERTILIZERS AND PESTICIDES
employee_conf_seminar_properhandlinganddisposaloffertilizersandpesticidesid,PROPER HANDLING AND DISPOSAL OF FERTILIZERS AND PESTICIDES
employee_conf_seminar_propertyplantandequipmentpas41id,PROPERTY PLANT AND EQUIPMENT PAS41
employee_conf_seminar_prudencesecurityagencyid,PRUDENCE SECURITY AGENCY
employee_conf_seminar_psitenationalconventionid,PSITE NATIONAL CONVENTION
employee_conf_seminar_psychologicaltestreslutinterpretationandadministrationid,PSYCHOLOGICAL TEST RESLUT INTERPRETATION AND ADMINISTRATION
employee_conf_seminar_psychologyseminarid,PSYCHOLOGY SEMINAR
employee_conf_seminar_publiforumonbiotechnologyid,PUBLI FORUM ON BIOTECHNOLOGY
employee_conf_seminar_publicfinanceid,PUBLIC FINANCE
employee_conf_seminar_purhcasingmanagementid,PURHCASING MANAGEMENT
employee_conf_seminar_qap-erppurchasingid,QAP-ERP PURCHASING
employee_conf_seminar_qualitycirclesid,QUALITY CIRCLES
employee_conf_seminar_qualitycirclesid,QUALITY CIRCLES
employee_conf_seminar_qualitycontrolcircleid,QUALITY CONTROL CIRCLE
employee_conf_seminar_qualitycontrolcircleid,QUALITY CONTROL CIRCLE
employee_conf_seminar_qualitycontrolcircleseminarid,QUALITY CONTROL CIRCLE SEMINAR
employee_conf_seminar_qualitycontrolcirclesid,QUALITY CONTROL CIRCLES
employee_conf_seminar_qualitycontrolcirclesid,QUALITY CONTROL CIRCLES
employee_conf_seminar_questionneddocumentexaminationinthedetectionofforgency&falsificationcasesid,QUESTIONNED DOCUMENT EXAMINATION IN THE DETECTION OF FORGENCY & FALSIFICATION CASES
employee_conf_seminar_rdgroupofcompaniesinternalauditor'senrichmentseminarid,RD GROUP OF COMPANIES INTERNAL AUDITOR'S ENRICHMENT SEMINAR
employee_conf_seminar_rdgroupofcompaniesseminaroninternationalreportingstandardsid,RD GROUP OF COMPANIES SEMINAR ON INTERNATIONAL REPORTING STANDARDS
employee_conf_seminar_retrainingcourseclassno49id,RE TRAINING COURSE CLASS NO. 49
employee_conf_seminar_re-echoseminaronoutcomebasededucid,RE-ECHO SEMINAR ON OUTCOME BASED EDUC.
employee_conf_seminar_re-trainingofvolunteerfirebrigadesid,RE-TRAINING OF VOLUNTEER FIRE BRIGADES
"employee_conf_seminar_receivalblemgt:creditpolicies,riskmgt,collectingeffectivelyid","RECEIVALBLE MGT: CREDIT POLICIES, RISK MGT., COLLECTING EFFECTIVELY"
employee_conf_seminar_recentdevelopmentsintaxationid,RECENT DEVELOPMENTS IN TAXATION
employee_conf_seminar_reformedvalueaddedtac(ra9337)id,REFORMED VALUE ADDED TAC (R.A.9337)
employee_conf_seminar_refreshertrainingcourseclass30id,REFRESHER TRAINING COURSE CLASS 30
employee_conf_seminar_regionalcongressofmgteducators&practitionersinthephilid,REGIONAL CONGRESS OF MGT. EDUCATORS & PRACTITIONERS IN THE PHIL
employee_conf_seminar_regionalqualitycirclesconventionid,REGIONAL QUALITY CIRCLES CONVENTION
employee_conf_seminar_remediatlmgttrainingid,REMEDIATL MGT. TRAINING
employee_conf_seminar_retrainingcourseid,RETRAINING COURSE
employee_conf_seminar_retrainingcourseid,RETRAINING COURSE
employee_conf_seminar_rfjpamaid,RFJPAMA
employee_conf_seminar_rfjpama2ndannualregionalconventionid,RFJPAMA 2ND ANNUAL REGIONAL CONVENTION
employee_conf_seminar_rider150trainingsuzukiid,RIDER 150 TRAINING SUZUKI
employee_conf_seminar_riskmanagementid,RISK MANAGEMENT
employee_conf_seminar_rizalyouthleadershipseminarid,RIZAL YOUTH LEADERSHIP SEMINAR
employee_conf_seminar_roboticsworkshopid,ROBOTICS WORKSHOP
employee_conf_seminar_roverscouttrainingid,ROVER SCOUT TRAINING
employee_conf_seminar_rvatdomesticroadshowid,RVAT DOMESTIC ROADSHOW
employee_conf_seminar_safetyridingprogramid,SAFETY RIDING PROGRAM
employee_conf_seminar_salasmanshipid,SALASMANSHIP
employee_conf_seminar_salesandmarketingseminarid,SALES  AND MARKETING SEMINAR
employee_conf_seminar_salesbuildertrainingsid,SALES BUILDER TRAININGS
employee_conf_seminar_salesin20secondsid,SALES IN 20 SECONDS
employee_conf_seminar_salesmanship&productknowledgeid,SALESMANSHIP & PRODUCT KNOWLEDGE
employee_conf_seminar_salesmanship&cwccomtrainingid,SALESMANSHIP &CWC.COM TRAINING
employee_conf_seminar_salesmanshipandproductknowledgeid,SALESMANSHIP AND PRODUCT KNOWLEDGE
employee_conf_seminar_salesmanshipseminarid,SALESMANSHIP SEMINAR
employee_conf_seminar_salesmanshiptechniquesid,SALESMANSHIP TECHNIQUES
employee_conf_seminar_samwnciitrainingid,SAMW NC II TRAINING
employee_conf_seminar_sapbusinessoneid,SAP BUSINESS ONE
employee_conf_seminar_sapbusinessoneid,SAP BUSINESS ONE
employee_conf_seminar_saprmaterialsmanagementid,SAPR MATERIALS MANAGEMENT
employee_conf_seminar_savingmotherearththroughclimatechangemitigationid,SAVING MOTHER EARTH THROUGH CLIMATE CHANGE MITIGATION
employee_conf_seminar_savings&loanseminarid,SAVINGS & LOAN SEMINAR
employee_conf_seminar_schoolofcomputerstudiessymposiumid,SCHOOL OF COMPUTER STUDIES SYMPOSIUM
employee_conf_seminar_secreportorialrequirementsid,SEC REPORTORIAL REQUIREMENTS
employee_conf_seminar_securedsaver'splusid,SECURED SAVER'S PLUS
employee_conf_seminar_securityguardid,SECURITY GUARD
employee_conf_seminar_securityguardid,SECURITY GUARD
employee_conf_seminar_securityguardtrainingid,SECURITY GUARD TRAINING
employee_conf_seminar_securityre-trainingcourseid,SECURITY RE-TRAINING COURSE
employee_conf_seminar_securityservicenc1id,SECURITY SERVICE NC1
employee_conf_seminar_securityservicetrainingid,SECURITY SERVICE TRAINING
employee_conf_seminar_securityservicesnciiid,SECURITY SERVICES NCII
employee_conf_seminar_securitysupervisorseminarid,SECURITY SUPERVISOR SEMINAR
employee_conf_seminar_securitytrainingid,SECURITY TRAINING
employee_conf_seminar_securitytrainingid,SECURITY TRAINING
employee_conf_seminar_securitytrainingid,SECURITY TRAINING
employee_conf_seminar_securitytraining(ncii)id,SECURITY TRAINING (NC II)
employee_conf_seminar_securitytrainingcenterid,SECURITY TRAINING CENTER
employee_conf_seminar_securitytrainingcourseid,SECURITY TRAINING COURSE
employee_conf_seminar_self-riskassestmentandmanagementid,SELF-RISK ASSESTMENT AND MANAGEMENT
employee_conf_seminar_seminar&workshoponauditriskbasedid,SEMINAR & WORKSHOP ON AUDIT RISK BASED
employee_conf_seminar_seminaraboutmoney&bankingid,SEMINAR ABOUT MONEY & BANKING
employee_conf_seminar_seminarforpre-employmentid,SEMINAR FOR PRE-EMPLOYMENT
employee_conf_seminar_seminarofconflictresolutionid,SEMINAR OF CONFLICT RESOLUTION
employee_conf_seminar_seminaron5sandrecordmanagementid,SEMINAR ON 5S AND RECORD MANAGEMENT
employee_conf_seminar_seminaronbasiclifesupportid,SEMINAR ON BASIC LIFESUPPORT
employee_conf_seminar_seminaronbiologicalassetsid,SEMINAR ON BIOLOGICAL ASSETS
employee_conf_seminar_seminaronbusinessetiquetteid,SEMINAR ON BUSINESS ETIQUETTE
employee_conf_seminar_seminaronbusinessgraces&workplaceetiquetteid,SEMINAR ON BUSINESS GRACES & WORKPLACE ETIQUETTE
employee_conf_seminar_seminaroncertifiedaccountingtechnicianid,SEMINAR ON CERTIFIED ACCOUNTING TECHNICIAN
employee_conf_seminar_seminaroncomputernetworkingid,SEMINAR ON COMPUTER NETWORKING
"employee_conf_seminar_seminaronemployeebenefits(sss,philhealth)id","SEMINAR ON EMPLOYEE BENEFITS (SSS, PHILHEALTH)"
employee_conf_seminar_seminaronethicsandmanagementid,SEMINAR ON ETHICS AND MANAGEMENT
employee_conf_seminar_seminaronfeasibilitystudypreparationid,SEMINAR ON FEASIBILITY STUDY PREPARATION
employee_conf_seminar_seminaronkeydistributionid,SEMINAR ON KEY DISTRIBUTION
employee_conf_seminar_seminaronlaborcodeid,SEMINAR ON LABOR CODE
employee_conf_seminar_seminaronlabormarketforgraduatingid,SEMINAR ON LABOR MARKET FOR GRADUATING
employee_conf_seminar_seminaronmalemannersid,SEMINAR ON MALE MANNERS
employee_conf_seminar_seminaronmutualfundid,SEMINAR ON MUTUAL FUND
employee_conf_seminar_seminaronpersonalityenhancementforscholarsid,SEMINAR ON PERSONALITY ENHANCEMENT FOR SCHOLARS
employee_conf_seminar_seminaronpfrsforsmescostaccountingid,SEMINAR ON PFRS FOR SMES COST ACCOUNTING
employee_conf_seminar_seminaronphotographyid,SEMINAR ON PHOTOGRAPHY
employee_conf_seminar_seminaronphotographyid,SEMINAR ON PHOTOGRAPHY
employee_conf_seminar_seminaronsafetydrivingid,SEMINAR ON SAFETY DRIVING
employee_conf_seminar_seminaronsexualharassmentid,SEMINAR ON SEXUAL HARASSMENT
employee_conf_seminar_seminaronsocialetiquetteid,SEMINAR ON SOCIAL ETIQUETTE
employee_conf_seminar_seminaronsocialetiquette:aprofessionalresponseid,SEMINAR ON SOCIAL ETIQUETTE: A PROFESSIONAL RESPONSE
employee_conf_seminar_seminaronwatersafetyid,SEMINAR ON WATER SAFETY
employee_conf_seminar_seminaronwomen'sdeskid,SEMINAR ON WOMEN'S DESK
employee_conf_seminar_seminaronwritingeffectiveappletter&resume&facinginterviewwithconfidenceid,SEMINAR ON WRITING EFFECTIVE APP LETTER & RESUME & FACING INTERVIEW WITH CONFIDENCE
employee_conf_seminar_seminartrainingcoursenciiid,SEMINAR TRAINING COURSE NCII
employee_conf_seminar_seminarworkshoponofficeprocedureid,SEMINAR WORKSHOP ON OFFICE PROCEDURE
employee_conf_seminar_seminarwritingeffectiveapplicationid,SEMINAR WRITING EFFECTIVE APPLICATION
employee_conf_seminar_seminar-workshoponbasicteachingmethodologyid,SEMINAR-WORKSHOP ON BASIC TEACHING METHODOLOGY
employee_conf_seminar_seminar-workshoponfloralarrangementid,SEMINAR-WORKSHOP ON FLORAL ARRANGEMENT
employee_conf_seminar_seminarsonsubsabusecounselingid,SEMINARS ON SUBS. ABUSE COUNSELING
employee_conf_seminar_senioremploymentpreparationseminarid,SENIOR EMPLOYMENT PREPARATION SEMINAR
employee_conf_seminar_seniorsemploymentpreparationseminarid,SENIORS EMPLOYMENT PREPARATION SEMINAR
employee_conf_seminar_servicemgttrainingid,SERVICE MGT TRAINING
employee_conf_seminar_servicetrainingandleadershipid,SERVICE TRAINING AND LEADERSHIP
employee_conf_seminar_sevenkeysid,SEVEN KEYS
employee_conf_seminar_sexualityawarenessid,SEXUALITY AWARENESS
employee_conf_seminar_sfetrainingprogramid,SFE TRAINING PROGRAM
employee_conf_seminar_sikaphils&formarlyid,SIKA PHILS & FORMARLY
employee_conf_seminar_simplepctroubleshooting&hardwareinsid,SIMPLE  PC TROUBLESHOOTING & HARDWARE INS.
employee_conf_seminar_smallenterprisetechnologyupgradingproposalwriteshopid,SMALL ENTERPRISE TECHNOLOGY UPGRADING PROPOSAL WRITESHOP
employee_conf_seminar_smartmatictrainingid,SMARTMATIC TRAINING
employee_conf_seminar_socialsecuritysystemid,SOCIAL SECURITY SYSTEM
employee_conf_seminar_speak-uptrainingid,SPEAK - UP TRAINING
employee_conf_seminar_specialbombthreatmgt&awarenessid,SPECIAL BOMB THREAT MGT. & AWARENESS
employee_conf_seminar_specialtopicseminarid,SPECIAL TOPIC SEMINAR
employee_conf_seminar_speechchoirworkshopid,SPEECH CHOIR WORKSHOP
employee_conf_seminar_spss101trainingid,SPSS 101 TRAINING
employee_conf_seminar_standarditems/productsid,STANDARD ITEMS/PRODUCTS
employee_conf_seminar_stayandlearnprogramid,STAY AND LEARN PROGRAM
employee_conf_seminar_stocktradingseminarid,STOCK TRADING SEMINAR
employee_conf_seminar_storemanagementid,STORE MANAGEMENT
employee_conf_seminar_strategiccreditmgtseminarid,STRATEGIC CREDIT MGT. SEMINAR
employee_conf_seminar_strategicmarketingconferenceid,STRATEGIC MARKETING CONFERENCE
employee_conf_seminar_strategicplanningid,STRATEGIC PLANNING
employee_conf_seminar_strategicplanning&comdev'tid,STRATEGIC PLANNING & COM. DEV'T
employee_conf_seminar_strengtheningthecooperationbetweenindonesia&philid,STRENGTHENING THE COOPERATION BETWEEN INDONESIA & PHIL
employee_conf_seminar_stressmanagementid,STRESS MANAGEMENT
employee_conf_seminar_stressmanagementid,STRESS MANAGEMENT
employee_conf_seminar_stressmanagementid,STRESS MANAGEMENT
employee_conf_seminar_studentempowermentid,STUDENT EMPOWERMENT
employee_conf_seminar_studentinfreeenterprise-regionalconventionid,STUDENT IN FREE ENTERPRISE- REGIONAL CONVENTION
employee_conf_seminar_studentleadercongressid,STUDENT LEADER CONGRESS
employee_conf_seminar_studentleadershipconferenceseminarid,STUDENT LEADERSHIP CONFERENCE SEMINAR
employee_conf_seminar_studentsleaderworkshopid,STUDENTS LEADER WORKSHOP
employee_conf_seminar_successwithinyourreachid,SUCCESS WITHIN YOUR REACH
employee_conf_seminar_successionplanningid,SUCCESSION PLANNING
employee_conf_seminar_sulpiciolinesid,SULPICIO LINES
employee_conf_seminar_supervisedfieldexperienceenhancetrainingprogramid,SUPERVISED FIELD EXPERIENCE ENHANCE TRAINING PROGRAM
employee_conf_seminar_supervisedfieldexperienceenhancementtrainingprogramid,SUPERVISED FIELD EXPERIENCE ENHANCEMENT TRAINING PROGRAM
employee_conf_seminar_supervised-fieldexperienceenhancementtrainingid,SUPERVISED-FIELD EXPERIENCE ENHANCEMENT TRAINING
employee_conf_seminar_supervised-fieldexperienceenhancementtrainingorientationid,SUPERVISED-FIELD EXPERIENCE ENHANCEMENT TRAINING ORIENTATION
employee_conf_seminar_supervisorydevelopmentid,SUPERVISORY DEVELOPMENT
employee_conf_seminar_supervisorydevelopmentprogramid,SUPERVISORY DEVELOPMENT PROGRAM
employee_conf_seminar_supervisorydevelopmentseminarsid,SUPERVISORY DEVELOPMENT SEMINARS
employee_conf_seminar_supervisorymanagementtrainingid,SUPERVISORY MANAGEMENT TRAINING
employee_conf_seminar_supervisoryseminarid,SUPERVISORY SEMINAR
employee_conf_seminar_supervisorytrainingid,SUPERVISORY TRAINING
employee_conf_seminar_supplychainmanagementid,SUPPLY CHAIN MANAGEMENT
employee_conf_seminar_suzukinovicecourseid,SUZUKI NOVICE COURSE
employee_conf_seminar_sweepccnatrack-ipfundamentalsid,SWEEP CCNA TRACK-IP FUNDAMENTALS
employee_conf_seminar_symosiumonopenaccessandretailcompetitionanddynamicofmultinationalcompid,SYMOSIUM ON OPENACCESS AND RETAIL COMPETITION AND DYNAMIC OF MULTINATIONAL COMP
employee_conf_seminar_symposiumomself-brandingid,SYMPOSIUM OM SELF-BRANDING
employee_conf_seminar_symposiumonartofnetworkingandcollaborationid,SYMPOSIUM ON ART OF NETWORKING AND COLLABORATION
employee_conf_seminar_symposiumonclimatechange&firepreventionid,SYMPOSIUM ON CLIMATE CHANGE & FIRE PREVENTION
employee_conf_seminar_symposiumondrugeducid,SYMPOSIUM ON DRUG EDUC
employee_conf_seminar_symposiumonhumanrights:ra9262id,SYMPOSIUM ON HUMAN RIGHTS: RA 9262
employee_conf_seminar_symposiumonstocktraiding&securityanalysisid,SYMPOSIUM ON STOCK TRAIDING & SECURITY ANALYSIS
employee_conf_seminar_taskforcekalikasanid,TASK FORCE KALIKASAN
employee_conf_seminar_taxagents&practitionersid,TAX AGENTS & PRACTITIONERS
employee_conf_seminar_taxcompliancetaxationid,TAX COMPLIANCE TAXATION
employee_conf_seminar_taxupdateid,TAX UPDATE
employee_conf_seminar_taxupdateseminarid,TAX UPDATE SEMINAR
"employee_conf_seminar_taxupdatesvat,mcit,fspreperationid","TAX UPDATES VAT, MCIT, FS PREPERATION"
employee_conf_seminar_tbseminarid,TB SEMINAR
employee_conf_seminar_teambuildingid,TEAM BUILDING
employee_conf_seminar_teambuildingid,TEAM BUILDING
employee_conf_seminar_teambuildingid,TEAM BUILDING
employee_conf_seminar_teambuildingid,TEAM BUILDING
employee_conf_seminar_teambuilding&marketingstrategyid,TEAM BUILDING & MARKETING STRATEGY
employee_conf_seminar_teambuildingworkshopid,TEAM BUILDING WORKSHOP
employee_conf_seminar_teambuildingworkshopid,TEAM BUILDING WORKSHOP
employee_conf_seminar_teambuildingworkshopofjpamaofficersid,TEAM BUILDING WORKSHOP OF JPAMA OFFICERS
employee_conf_seminar_teamleaderstrainingid,TEAM LEADERS TRAINING
employee_conf_seminar_teambuildingid,TEAMBUILDING
employee_conf_seminar_teamwork:workplacebehaviorstrainingid,TEAMWORK: WORKPLACE BEHAVIORS TRAINING
employee_conf_seminar_techincaltrainingid,TECHINCAL TRAINING
employee_conf_seminar_technicaltrainingonbajajid,TECHNICAL TRAINING ON BAJAJ
employee_conf_seminar_technicaltrainingonbajajid,TECHNICAL TRAINING ON BAJAJ
"employee_conf_seminar_technicaltrainingonbajajct100,wind125,2x130andbc175modelsid","TECHNICAL TRAINING ON BAJAJ CT100, WIND125, 2X130 AND BC175 MODELS"
"employee_conf_seminar_technicaltrainingonbajajct100,wind125,2x130andbc175modelsid","TECHNICAL TRAINING ON BAJAJ CT100, WIND125, 2X130 AND BC175 MODELS"
"employee_conf_seminar_technicaltrainingonbajaj,ct100,wind125,zx130&bc175modelsid","TECHNICAL TRAINING ON BAJAJ, CT100, WIND 125, ZX 130 & BC 175 MODELS"
"employee_conf_seminar_technicaltrainingonbajaj,ct100,wind125,2x130andbc175modelsid","TECHNICAL TRAINING ON BAJAJ, CT100, WIND125, 2X130 AND BC175 MODELS"
employee_conf_seminar_technicalwritingid,TECHNICAL WRITING
employee_conf_seminar_technicianqualificationseminarnovicecourseid,TECHNICIAN QUALIFICATION SEMINAR NOVICE COURSE
employee_conf_seminar_the7habitsofhighlyeffectivepeopleid,THE 7 HABITS OF HIGHLY EFFECTIVE PEOPLE
employee_conf_seminar_theadvancedexecutivelaborseminarformanagementid,THE ADVANCED EXECUTIVE LABOR SEMINAR FOR MANAGEMENT
employee_conf_seminar_theffactorseminarid,THE F FACTOR SEMINAR
employee_conf_seminar_theimportanceoscustomersatisfactionid,THE IMPORTANCE OS CUSTOMER SATISFACTION
employee_conf_seminar_theroleofmathematicsinyouthid,THE ROLE OF MATHEMATICS IN YOUTH
employee_conf_seminar_theroleofmulti-sectoralgroupstowardcleanelectionid,THE ROLE OF MULTI-SECTORAL GROUPS TOWARD CLEAN ELECTION
employee_conf_seminar_thescienceofliedetection&interrogationid,THE SCIENCE OF LIE DETECTION & INTERROGATION
employee_conf_seminar_toterminateornot:legalprocedures&jurisprudenceid,TO TERMINATE OR NOT: LEGAL PROCEDURES & JURISPRUDENCE
employee_conf_seminar_totalproductivemaintenanceid,TOTAL PRODUCTIVE MAINTENANCE
employee_conf_seminar_tradecreditpolicyid,TRADE CREDIT POLICY
employee_conf_seminar_tradeforactivityid,TRADE FOR ACTIVITY
employee_conf_seminar_trafficmanagementrefresher&spiritualidentificationseminarid,TRAFFIC MANAGEMENT REFRESHER & SPIRITUAL IDENTIFICATION SEMINAR
employee_conf_seminar_trainthetrainerid,TRAIN THE TRAINER
employee_conf_seminar_trainthetrainersprogramid,TRAIN THE TRAINERS PROGRAM
employee_conf_seminar_trainthetrainers/presentationskillsid,TRAIN THE TRAINERS/PRESENTATION SKILLS
employee_conf_seminar_training&performanceevaluationsystemid,TRAINING & PERFORMANCE EVALUATION SYSTEM
employee_conf_seminar_traininganddevelopmentprogramid,TRAINING AND DEVELOPMENT PROGRAM
employee_conf_seminar_trainingcourseid,TRAINING COURSE
employee_conf_seminar_trainingforpcostechnicianid,TRAINING FOR PCOS TECHNICIAN
employee_conf_seminar_trainingoftrainersonfacilitatingskillsid,TRAINING OF TRAINERS ON FACILITATING SKILLS
employee_conf_seminar_trainingoncontractandserviceid,TRAINING ON CONTRACT AND SERVICE
employee_conf_seminar_trainingonhumanresourceworkforceplanningandstaffingid,TRAINING ON HUMAN RESOURCE WORKFORCE PLANNING AND STAFFING
employee_conf_seminar_trainingonsapbusinessoneid,TRAINING ON SAP BUSINESS ONE
employee_conf_seminar_trainingonstressandtimemanagementid,TRAINING ON STRESS AND TIME MANAGEMENT
employee_conf_seminar_trainingseminaronimage&personalitydevelopmentid,TRAINING SEMINAR ON IMAGE & PERSONALITY DEVELOPMENT
employee_conf_seminar_trainor'strainingid,TRAINOR'S TRAINING
employee_conf_seminar_trainor'strainingid,TRAINOR'S TRAINING
employee_conf_seminar_trainor'strainingid,TRAINOR'S TRAINING
employee_conf_seminar_trainor'strainingcourseid,TRAINOR'S TRAINING COURSE
employee_conf_seminar_trainor'strainingonhumanrightsid,TRAINOR'S TRAINING ON HUMAN RIGHTS
employee_conf_seminar_trainorstrainingonhumanrightseducationid,TRAINORS TRAINING ON HUMAN RIGHTS EDUCATION
employee_conf_seminar_trainorstrainingonhumanrightseducationid,TRAINORS TRAINING ON HUMAN RIGHTS EDUCATION
employee_conf_seminar_trainors'trainingid,TRAINORS' TRAINING
employee_conf_seminar_transformationalleadershipcourseid,TRANSFORMATIONAL LEADERSHIP COURSE
employee_conf_seminar_universitycenterforgender&developmentid,UNIVERSITY CENTER FOR GENDER & DEVELOPMENT
employee_conf_seminar_unlockingtheportalstofinancialfreedomid,UNLOCKING THE PORTALS TO FINANCIAL FREEDOM
employee_conf_seminar_updateofnewstandardsid,UPDATE OF NEW STANDARDS
employee_conf_seminar_updatesonhumanresourcemanagementid,UPDATES ON HUMAN RESOURCE MANAGEMENT
employee_conf_seminar_updatesonincometaxesrateid,UPDATES ON INCOME TAXES RATE
employee_conf_seminar_updatesontaxationid,UPDATES ON TAXATION
employee_conf_seminar_upliftingthespiritualvalues'facingthefuture'id,UPLIFTING THE SPIRITUAL VALUES 'FACING THE FUTURE'
employee_conf_seminar_valuesformation&personalitydevelopmentid,VALUES FORMATION & PERSONALITY DEVELOPMENT
employee_conf_seminar_vehiclepreventivemaintenanceid,VEHICLE PREVENTIVE MAINTENANCE
employee_conf_seminar_vipprotectionandsecuritycourseid,VIP PROTECTION AND SECURITY COURSE
"employee_conf_seminar_voip,wifi,linux&opensourceid","VOIP, WIFI, LINUX & OPEN SOURCE"
employee_conf_seminar_webberbootcampid,WEBBER BOOTCAMP
employee_conf_seminar_weekendseminarid,WEEKEND SEMINAR
employee_conf_seminar_westernunionseminarid,WESTERN UNION SEMINAR
employee_conf_seminar_wiwagbusinessweeksid,WIWAG BUSINESS WEEKS
employee_conf_seminar_worksafety&basiclifesupportid,WORK SAFETY & BASIC LIFE SUPPORT
employee_conf_seminar_worksafety&basiclifesupportid,WORK SAFETY & BASIC LIFE SUPPORT
employee_conf_seminar_workshop-trainingonenglishproficiencyandjobcoachingid,WORKSHOP - TRAINING ON ENGLISH PROFICIENCY AND JOB COACHING
employee_conf_seminar_workshoponhowtosupervisepeopleid,WORKSHOP ON HOW TO SUPERVISE PEOPLE
employee_conf_seminar_workshoponresultorientedmanagerid,WORKSHOP ON RESULT ORIENTED MANAGER
employee_conf_seminar_workshoponstrategicmanagementid,WORKSHOP ON STRATEGIC MANAGEMENT
employee_conf_seminar_workshoppreparationofcorporateitrsid,WORKSHOP PREPARATION OF CORPORATE ITRS
employee_conf_seminar_workshop-environmentalprotection&mgt(globalwarming)id,WORKSHOP-ENVIRONMENTAL PROTECTION & MGT. (GLOBAL WARMING)
"employee_conf_seminar_writer,photojourn,cartoonist&layoutartistforum&workshopid","WRITER, PHOTOJOURN, CARTOONIST & LAY OUT ARTIST FORUM & WORKSHOP"
employee_conf_seminar_writingeffectiveappletterandresumeid,WRITING EFFECTIVE APP LETTER AND RESUME
employee_conf_seminar_writingeffectiveapplicationletterid,WRITING EFFECTIVE APPLICATION LETTER
employee_conf_seminar_writingeffectiveapplicationletter&facinginterviewwithconfidenceid,WRITING EFFECTIVE APPLICATION LETTER & FACING INTERVIEW WITH CONFIDENCE
employee_conf_seminar_writingeffectivecoverletterandfacinginterviewwithconfidenceid,WRITING EFFECTIVE COVER LETTER AND FACING INTERVIEW WITH CONFIDENCE
employee_conf_seminar_writingeffectiveresume&applicationletterid,WRITING EFFECTIVE RESUME & APPLICATION LETTER
employee_conf_seminar_xrmproductorientationid,XRM PRODUCT ORIENTATION
employee_conf_seminar_yeseminarid,YE SEMINAR
employee_conf_seminar_yearbooklay-outingid,YEARBOOK LAY-OUTING
