id,old_barcode,name,part_no,model_name,categ_id/id,group_id/id,type,standard_price,sale_ok,available_in_pos,list_price
product_template_2795,002937,HUBFRT/RR ALLOY Q.R. QUANDO 36H,,CRB,product_category_sp,subgroup_2169,product,220.00,TRUE,TRUE,320.00
product_template_2796,003194,HUBFRT/RR XT BOLT TYPE,HB-M756/FH-756 1,SHIMANO,product_category_sp,subgroup_2169,product,2040.00,TRUE,TRUE,3095.00
product_template_2797,003195,HUBFRT/RR DEORE CENTER LOCK,HB-M615/FHM615,SHIMANO,product_category_sp,subgroup_2169,product,1182.00,TRUE,TRUE,1655.00
product_template_2798,003366,HUBFRT/RR FOR DISC BRAKE,HB-RM33/FH-RM33,CMT,product_category_sp,subgroup_2169,product,544.00,TRUE,TRUE,770.00
product_template_2799,003430,HUBSET FRT/RR 36 HOLES,,COMET,product_category_sp,subgroup_2169,product,2210.00,TRUE,TRUE,3111.00
product_template_2800,003450,HUBFRT THRU AXLE 20MM 36H DISC,,CRB,product_category_sp,subgroup_2169,product,1700.00,TRUE,TRUE,2392.00
product_template_2801,003576,HUBFRT ONLY THRU AXLE 20MM,,TRK,product_category_sp,subgroup_2169,product,,TRUE,TRUE,
product_template_2802,003649,HUBSET FRT/RR W/ SPACER ALLOY ASSTD,,DL,product_category_sp,subgroup_2169,product,139.20,TRUE,TRUE,195.00
product_template_2803,003708,HUBFRT 20MM THRU AXLE,,BLS,product_category_sp,subgroup_2169,product,2125.00,TRUE,TRUE,3190.00
product_template_2804,003709,HUBFRT/RR 12X150MM ORANGE,,BLS,product_category_sp,subgroup_2169,product,5525.00,TRUE,TRUE,8290.00
product_template_2805,003710,HUBFRT 20MMX32 HOLES,,BLS,product_category_sp,subgroup_2169,product,1615.00,TRUE,TRUE,2425.00
product_template_2806,003764,HUBSET MTB FRT/RR BOLTED W/O SCREWER ALLOY,,FH,product_category_sp,subgroup_2169,product,1466.00,TRUE,TRUE,2055.00
product_template_2807,000422,HUBBMX RR LEADER 36HX14G,,MCC,product_category_sp,subgroup_2170,product,46.00,TRUE,TRUE,77.00
product_template_2808,000441,"HUBBMX RR 36HX10G JAP ""B""",,MCC,product_category_sp,subgroup_2170,product,70.00,TRUE,TRUE,105.00
product_template_2809,000442,HUBBMX RR 36HX10G DOUBLE THREAD CP,,,product_category_sp,subgroup_2170,product,,TRUE,TRUE,170.00
product_template_2810,000443,HUBBMX RR 36HX10G,,MCC,product_category_sp,subgroup_2170,product,44.00,TRUE,TRUE,70.00
product_template_2811,000445,"HUBBMX RR 36HX14G JAP ""B""",,MCC,product_category_sp,subgroup_2170,product,70.00,TRUE,TRUE,105.00
product_template_2812,000858,HUBBMX RR 28HX14G,,MCC,product_category_sp,subgroup_2170,product,40.00,TRUE,TRUE,70.00
product_template_2813,001884,HUBBMX RR 36HX10G SOLID,,,product_category_sp,subgroup_2170,product,45.00,TRUE,TRUE,100.00
product_template_2814,002333,HUBBMX RR SILVER ALLOY,,,product_category_sp,subgroup_2170,product,140.00,TRUE,TRUE,205.00
product_template_2815,002334,HUBMTB RR QR,,,product_category_sp,subgroup_2170,product,145.00,TRUE,TRUE,220.00
product_template_2816,001688,MAGWHEELBMX #14,,,product_category_sp,subgroup_2171,product,160.00,TRUE,TRUE,320.00
product_template_2817,000015,"AXLERR, PIPE",,HCC,product_category_sp,subgroup_2172,product,32.00,TRUE,TRUE,60.00
product_template_2818,000018,AXLERR,,TMC/PLATINUM,product_category_sp,subgroup_2172,product,40.00,TRUE,TRUE,70.00
product_template_2819,000019,AXLERR,,TMC,product_category_sp,subgroup_2172,product,15.00,TRUE,TRUE,35.00
product_template_2820,000022,AXLE SCREWERRR,,,product_category_sp,subgroup_2172,product,,TRUE,TRUE,55.00
product_template_2821,001830,AXLERR 6200 TORNO W/NUT,,PBC,product_category_sp,subgroup_2172,product,24.00,TRUE,TRUE,65.00
product_template_2822,001604,HUBRR ONLY 14GX36H CASSETTE TYPE,FH-A410,NVH,product_category_sp,subgroup_2173,product,198.00,TRUE,TRUE,290.00
product_template_2823,001832,HUBROAD F/R CASSETTE 28H,,CRB,product_category_sp,subgroup_2173,product,500.00,TRUE,TRUE,725.00
product_template_2824,002686,HUBRR BMX ALLOY ASST. COLOR,,NVH,product_category_sp,subgroup_2173,product,75.00,TRUE,TRUE,110.00
product_template_2825,002753,HUBRR/FRT QR,,,product_category_sp,subgroup_2173,product,220.00,TRUE,TRUE,300.00
product_template_2826,003220,HUBRR 14GX36H,,PNM,product_category_sp,subgroup_2173,product,35.00,TRUE,TRUE,50.00
product_template_2827,003523,HUBRR 36H SINGLE THRD. CP,,MCKY,product_category_sp,subgroup_2173,product,30.00,TRUE,TRUE,45.00
product_template_2828,003548,HUBRR 10G SOLID TRICYCLE 6200 ZZ HD,,TRK,product_category_sp,subgroup_2173,product,125.00,TRUE,TRUE,177.00
product_template_2829,003651,HUBRR BMX W/ AXLE & BEARING 6200,,DL,product_category_sp,subgroup_2173,product,96.00,TRUE,TRUE,135.00
product_template_2830,003652,HUBRR ALLOY W/ SPACER BLK/SLV,,DL,product_category_sp,subgroup_2173,product,96.00,TRUE,TRUE,135.00
product_template_2831,003707,HUBRR 142X12 MITHRAS,,BLS,product_category_sp,subgroup_2173,product,3825.00,TRUE,TRUE,5740.00
product_template_2832,000555,RIM#16X14G CP,,LBC,product_category_sp,subgroup_2174,product,60.00,TRUE,TRUE,97.00
product_template_2833,000556,RIM#20X14G 1 3/8 CP,,,product_category_sp,subgroup_2174,product,,TRUE,TRUE,106.00
product_template_2834,000557,RIM#20X14G 1.50 CP,,,product_category_sp,subgroup_2174,product,,TRUE,TRUE,70.00
product_template_2835,000558,RIM#20X10G 1.50 CP,,,product_category_sp,subgroup_2174,product,,TRUE,TRUE,140.00
product_template_2836,000559,RIM#20X1.75 10G JAPAN,,,product_category_sp,subgroup_2174,product,161.07,TRUE,TRUE,245.00
product_template_2837,000562,RIM#20X14G 1.75 ASSTD,,,product_category_sp,subgroup_2174,product,130.00,TRUE,TRUE,195.00
product_template_2838,000563,RIM#20X1.75 14G CP,,LBC,product_category_sp,subgroup_2174,product,61.00,TRUE,TRUE,100.00
product_template_2839,000564,RIM#20X2.125 10G WIDE,,,product_category_sp,subgroup_2174,product,152.57,TRUE,TRUE,240.00
product_template_2840,000565,RIM#26 XD- LITE ALLOY W/EYELET,,MCC,product_category_sp,subgroup_2174,product,730.00,TRUE,TRUE,1025.00
product_template_2841,000566,RIM#22X14G 1 3/8 CP,,,product_category_sp,subgroup_2174,product,,TRUE,TRUE,135.00
product_template_2842,000567,RIM#24X14G 1 3/8 CP,,,product_category_sp,subgroup_2174,product,115.00,TRUE,TRUE,170.00
product_template_2843,000568,RIM#24X14G 1 3/8 CP,,,product_category_sp,subgroup_2174,product,,TRUE,TRUE,140.00
product_template_2844,000569,RIM#24X10G 1.75 CP,,,product_category_sp,subgroup_2174,product,,TRUE,TRUE,330.00
product_template_2845,000570,RIM#24X1.75 14G SILVER ALLOY,,PBC,product_category_sp,subgroup_2174,product,110.00,TRUE,TRUE,180.00
product_template_2846,000572,RIM#24X14G 2.125 ALLOY,,,product_category_sp,subgroup_2174,product,,TRUE,TRUE,371.00
product_template_2847,000573,RIM#2.50X16 10G,,,product_category_sp,subgroup_2174,product,,TRUE,TRUE,250.00
product_template_2848,000575,RIMD/WALL ALLOY SX44,,KING,product_category_sp,subgroup_2174,product,1250.00,TRUE,TRUE,1813.00
product_template_2849,000576,RIM#26 1 3/8 CP,,,product_category_sp,subgroup_2174,product,,TRUE,TRUE,150.00
product_template_2850,000577,RIMMTB #26 ALLY W/EYELET GIGN,,BRU,product_category_sp,subgroup_2174,product,520.00,TRUE,TRUE,680.00
product_template_2851,000578,RIMD/WALL ALLOY,,KING,product_category_sp,subgroup_2174,product,900.00,TRUE,TRUE,1305.00
product_template_2852,000581,RIM#26X1.75 D/WALL ALLOY,,CRB,product_category_sp,subgroup_2174,product,195.00,TRUE,TRUE,300.00
product_template_2853,000582,RIMD/WALL ALLOY XD LITE,,KING,product_category_sp,subgroup_2174,product,1450.00,TRUE,TRUE,2103.00
product_template_2854,000583,RIM#26X1.75 D/HILL ALLOY W/O EYELET,,HCC,product_category_sp,subgroup_2174,product,450.00,TRUE,TRUE,660.00
product_template_2855,000584,RIM#26X14G ALLOY ORD SILVER,,MCC,product_category_sp,subgroup_2174,product,110.00,TRUE,TRUE,181.00
product_template_2856,000585,RIM#28X14G 1 1/2 CP,,,product_category_sp,subgroup_2174,product,,TRUE,TRUE,175.00
product_template_2857,000586,RIM#28X10G 1.50 CP,,,product_category_sp,subgroup_2174,product,,TRUE,TRUE,175.00
product_template_2858,001008,RIM#700C D/WALL ALLOY BLK,DA22,MCC,product_category_sp,subgroup_2174,product,593.91,TRUE,TRUE,860.00
product_template_2859,001009,RIM#700C AERO  CNC 36H,,CRB,product_category_sp,subgroup_2174,product,240.00,TRUE,TRUE,350.00
product_template_2860,001044,RIM#20X1.75 10G CP,,LBC,product_category_sp,subgroup_2174,product,61.00,TRUE,TRUE,100.00
product_template_2861,001180,RIM#26X14G W/EYELET COLE,,CRB,product_category_sp,subgroup_2174,product,380.00,TRUE,TRUE,500.00
product_template_2862,001182,RIM#26 D/WALL W/ EYELET,,TMC,product_category_sp,subgroup_2174,product,450.00,TRUE,TRUE,660.00
product_template_2863,001190,RIM#20X1.75 D/WALL ASSTD,,PBC,product_category_sp,subgroup_2174,product,170.00,TRUE,TRUE,270.00
product_template_2864,001207,RIM#20X48H D/WALL,,,product_category_sp,subgroup_2174,product,,TRUE,TRUE,945.00
product_template_2865,001208,RIM#20X36H D/WALL BLK,,,product_category_sp,subgroup_2174,product,650.00,TRUE,TRUE,945.00
product_template_2866,001213,RIM#20X14G 1.75 SILVER,,,product_category_sp,subgroup_2174,product,121.00,TRUE,TRUE,180.00
product_template_2867,001230,RIM#20X1.75 14G JAPAN,,EASTON,product_category_sp,subgroup_2174,product,144.08,TRUE,TRUE,210.00
product_template_2868,001388,RIM#20X48H W/EYELET ALLOY,,,product_category_sp,subgroup_2174,product,,TRUE,TRUE,320.00
product_template_2869,001389,RIM#20X48H D/WALL ALLOY W/EYELET,,,product_category_sp,subgroup_2174,product,260.00,TRUE,TRUE,375.00
product_template_2870,001395,RIM#20X36H D/WALL ALLOY ASSTD COLOR,,PBC,product_category_sp,subgroup_2174,product,175.00,TRUE,TRUE,260.00
product_template_2871,001401,RIM#26X36H DP20 ALLOY W/EYELET,,MCC,product_category_sp,subgroup_2174,product,665.00,TRUE,TRUE,985.00
product_template_2872,001402,RIM#20X36H ALLOY,,HCC,product_category_sp,subgroup_2174,product,245.00,TRUE,TRUE,355.00
product_template_2873,001407,RIM#16 ALLOY SILVER,,,product_category_sp,subgroup_2174,product,100.00,TRUE,TRUE,150.00
product_template_2874,001456,RIM#26 HC D/HILL,,B LIONG,product_category_sp,subgroup_2174,product,880.00,TRUE,TRUE,1150.00
product_template_2875,001457,RIM#26 X14G WHT 36H,MAVIC223,CMT/A&G,product_category_sp,subgroup_2174,product,500.00,TRUE,TRUE,650.00
product_template_2876,001458,RIM#20X10G 2.125 CP,,,product_category_sp,subgroup_2174,product,,TRUE,TRUE,100.00
product_template_2877,001596,RIM#26 D/WALL ALLOY W/EYELET,MAVIC 221,MCKY,product_category_sp,subgroup_2174,product,480.00,TRUE,TRUE,630.00
product_template_2878,001615,RIM#20X14G 1.75 ALLOY  BLACK,,HTCH,product_category_sp,subgroup_2174,product,104.76,TRUE,TRUE,155.00
product_template_2879,001657,RIM#26 D/WALL ASSRTD. COLOR,,HCC,product_category_sp,subgroup_2174,product,214.00,TRUE,TRUE,310.00
product_template_2880,001692,RIM#26 D/WALL W/ EYELET ASSTD COLOR,,CRB,product_category_sp,subgroup_2174,product,225.00,TRUE,TRUE,357.00
product_template_2881,001710,RIM#20X1.75 7X ALLOY COLORED,,PBC,product_category_sp,subgroup_2174,product,103.50,TRUE,TRUE,180.00
product_template_2882,001770,RIM#20X48H ALLOY D/WALL PIRANHA B38,,A&G,product_category_sp,subgroup_2174,product,312.07,TRUE,TRUE,452.00
product_template_2883,001771,RIM#20X36H S/WALL BLK,,NVH,product_category_sp,subgroup_2174,product,225.00,TRUE,TRUE,330.00
product_template_2884,001790,RIM#20X14GX36H S/WALL JAPAN,,,product_category_sp,subgroup_2174,product,,TRUE,TRUE,290.00
product_template_2885,001816,RIM#12 14G 1.75 STEEL,,LBC,product_category_sp,subgroup_2174,product,53.00,TRUE,TRUE,87.00
product_template_2886,001817,RIM#14 14G 1.75 STEEL,,LBC,product_category_sp,subgroup_2174,product,53.00,TRUE,TRUE,87.00
product_template_2887,001912,RIM#20X36H D/WALL ALLOY W/ EYELET,,,product_category_sp,subgroup_2174,product,,TRUE,TRUE,375.00
product_template_2888,002128,RIM#27X1 1/4 S/WALL ALLOY ORD,,HCC,product_category_sp,subgroup_2174,product,155.00,TRUE,TRUE,240.00
product_template_2889,002163,RIM#20X48H SHINNING D/WALL ALLOY BLK/CP,,,product_category_sp,subgroup_2174,product,300.00,TRUE,TRUE,400.00
product_template_2890,002217,RIM#20X14GX36H 1.75 CNC BLK,,,product_category_sp,subgroup_2174,product,200.00,TRUE,TRUE,300.00
product_template_2891,002330,RIM#26 TRIPLE WALL COLE,,MCC,product_category_sp,subgroup_2174,product,480.00,TRUE,TRUE,630.00
product_template_2892,002387,RIM#20X1.50 CROSSMAX/C2L,,,product_category_sp,subgroup_2174,product,231.00,TRUE,TRUE,305.00
product_template_2893,002504,RIM#20X14G D/WALL ALLOY RED/BLK,,BIKE,product_category_sp,subgroup_2174,product,212.00,TRUE,TRUE,310.00
product_template_2894,002509,RIM#16X14G ALLOY ASSTD COLOR,,,product_category_sp,subgroup_2174,product,98.40,TRUE,TRUE,145.00
product_template_2895,002510,RIM#20X14G ALLOY ASSTD COLOR,,,product_category_sp,subgroup_2174,product,116.00,TRUE,TRUE,150.00
product_template_2896,002546,RIM#26 D/WALL ALLOY W/EYELET (FOR D/BRAKE),MAVIC 223,CRB/MCKY,product_category_sp,subgroup_2174,product,370.00,TRUE,TRUE,610.00
product_template_2897,002661,RIM20X48H,,HCC,product_category_sp,subgroup_2174,product,400.00,TRUE,TRUE,725.00
product_template_2898,002696,"RIM, #26 DW W/ EYELET",,HCC,product_category_sp,subgroup_2174,product,630.00,TRUE,TRUE,778.00
product_template_2899,002697,RIM#26 DW W/ EYELET DH19 32H,,NVH,product_category_sp,subgroup_2174,product,320.00,TRUE,TRUE,580.00
product_template_2900,002734,RIM700C ALLOY DOUBLE WALL W/ EYELET,,NVH,product_category_sp,subgroup_2174,product,310.00,TRUE,TRUE,500.00
product_template_2901,002735,RIM700C ALLOY DOUBLE WALL,,NVH,product_category_sp,subgroup_2174,product,405.00,TRUE,TRUE,590.00
product_template_2902,002828,RIM#20X36H S/WALL ALLOY,,NVH,product_category_sp,subgroup_2174,product,201.60,TRUE,TRUE,300.00
product_template_2903,002829,RIM#20X48H S/WALL ALLOY,,NVH,product_category_sp,subgroup_2174,product,180.00,TRUE,TRUE,261.00
product_template_2904,002830,RIM#26X36H D/WALL ALLOY,,NVH,product_category_sp,subgroup_2174,product,212.00,TRUE,TRUE,310.00
product_template_2905,002955,RIM#26 D/WALL ALLOY W/EYELET (FOR D/BRAKE),MAVIC 819,CRB,product_category_sp,subgroup_2174,product,400.00,TRUE,TRUE,580.00
product_template_2906,003043,WHEELSET SHIMANO CL ALEXRIM W/EYELET,,CRB,product_category_sp,subgroup_2174,product,3200.00,TRUE,TRUE,4665.00
product_template_2907,003153,RIM#26 XCR COMP ALLOY,,MCC,product_category_sp,subgroup_2174,product,1216.47,TRUE,TRUE,1730.00
product_template_2908,003186,RIM#26 ALLOY 32H EYELET,,HCC,product_category_sp,subgroup_2174,product,650.00,TRUE,TRUE,950.00
product_template_2909,003227,RIM20X14GX36H 1.75 STEEL,,CHINA,product_category_sp,subgroup_2174,product,58.00,TRUE,TRUE,82.00
product_template_2910,003289,RIM#26 ALLOY,DONT USE!!!!!,DONT USE!!!!!,product_category_sp,subgroup_2174,product,350.10,TRUE,TRUE,496.00
product_template_2911,003296,RIM#26 ALLOY W/ EYELET WHT,HC-DOWN 33,CMT,product_category_sp,subgroup_2174,product,760.50,TRUE,TRUE,1070.00
product_template_2912,003330,RIM#20X10G 36H STEEL,,PNM,product_category_sp,subgroup_2174,product,55.00,TRUE,TRUE,78.00
product_template_2913,003379,RIM#26 ALLOY W/ EYELET DISC BRAKE,X23A BR-129,MUTI 2,product_category_sp,subgroup_2174,product,312.07,TRUE,TRUE,496.00
product_template_2914,003397,RIM#26 ALLOY W/ EYELET SEMI GLOSS,X223BR129,CMT,product_category_sp,subgroup_2174,product,351.00,TRUE,TRUE,494.00
product_template_2915,003422,RIM#27.5  W/ EYELET MATT BLK ALLOY,X223 MBR129,CMT,product_category_sp,subgroup_2174,product,383.00,TRUE,TRUE,540.00
product_template_2916,003614,RIM#26X14G STEEL CP,,MCC,product_category_sp,subgroup_2174,product,110.00,TRUE,TRUE,158.00
product_template_2917,003617,RIM#28 STEEL CP,,MCC,product_category_sp,subgroup_2174,product,240.00,TRUE,TRUE,340.00
product_template_2918,003647,RIM ASSY#20X14G FRT ORD,,PNM,product_category_sp,subgroup_2174,product,111.24,TRUE,TRUE,257.00
product_template_2919,003648,RIM ASSY#20X14G RR ORD,,PNM,product_category_sp,subgroup_2174,product,114.24,TRUE,TRUE,260.00
product_template_2920,003679,RIM#26 MTB DOUBLE WALL ASSTD,,DL,product_category_sp,subgroup_2174,product,160.00,TRUE,TRUE,225.00
product_template_2921,003680,RIM#20X2125 14G BLK,,DL,product_category_sp,subgroup_2174,product,142.40,TRUE,TRUE,200.00
product_template_2922,003788,RIM27.5 FLOW EX,,DRJ,product_category_sp,subgroup_2174,product,3391.50,TRUE,TRUE,4600.00
product_template_2923,000544,RIM ASSY#20X14G FRT/RR B/F ALLOY ORD SPOKE,,,product_category_sp,subgroup_2175,product,,TRUE,TRUE,820.00
product_template_2924,000547,RIM ASSY#16X14G FRT CP,,,product_category_sp,subgroup_2175,product,112.52,TRUE,TRUE,205.00
product_template_2925,000548,RIM ASSY#20X10G FRT CP,,,product_category_sp,subgroup_2175,product,135.96,TRUE,TRUE,245.00
product_template_2926,000549,RIM ASSY#20X14G FRT CP,,,product_category_sp,subgroup_2175,product,117.24,TRUE,TRUE,215.00
product_template_2927,000550,RIM ASSY#20X10G FRT KANAYAMA,,,product_category_sp,subgroup_2175,product,249.53,TRUE,TRUE,357.00
product_template_2928,000551,RIM ASSY#16X14G RR CP,,,product_category_sp,subgroup_2175,product,116.52,TRUE,TRUE,220.00
product_template_2929,000552,RIM ASSY#20X10G RR CP,,,product_category_sp,subgroup_2175,product,147.48,TRUE,TRUE,265.00
product_template_2930,000553,RIM ASSY#20X14G RR CP,,,product_category_sp,subgroup_2175,product,117.24,TRUE,TRUE,260.00
product_template_2931,000554,RIM ASSY#20X10G RR KANAYAMA,,,product_category_sp,subgroup_2175,product,271.03,TRUE,TRUE,400.00
product_template_2932,001003,RIM ASSYCART WHEEL,,MUTI,product_category_sp,subgroup_2175,product,1076.58,TRUE,TRUE,1508.00
product_template_2933,001004,"RIM ASSYMTB, 26X14G ALLOY QR",,MUTI,product_category_sp,subgroup_2175,product,617.68,TRUE,TRUE,918.00
product_template_2934,001135,RIM ASSY#26 STLS SPOKE,,,product_category_sp,subgroup_2175,product,477.68,TRUE,TRUE,845.00
product_template_2935,001231,RIM ASSY#20X14G RR KANAYAMA,,,product_category_sp,subgroup_2175,product,239.64,TRUE,TRUE,360.00
product_template_2936,001290,RIM ASSY#20X14G FRT/RR B/F ALLOY STLS SPOKE,,,product_category_sp,subgroup_2175,product,625.48,TRUE,TRUE,940.00
product_template_2937,001342,RIM ASSY#20X14G FRT KANAYAMA,,,product_category_sp,subgroup_2175,product,216.76,TRUE,TRUE,340.00
product_template_2938,001651,RIM ASSY#20X14G FRT/RR S/F X-1 ORD SPOKE COLORED,,,product_category_sp,subgroup_2175,product,395.76,TRUE,TRUE,730.00
product_template_2939,001687,"RIM ASSY#20X14G FRT ""A""",,,product_category_sp,subgroup_2175,product,122.34,TRUE,TRUE,198.00
product_template_2940,001722,RIM ASSY#20X14G FRT/RR B/F ALLOY ASSTD,,,product_category_sp,subgroup_2175,product,530.36,TRUE,TRUE,805.00
product_template_2941,001920,RIM ASSY#20X14G FRT/RR S/F ALLOY STLS SPOKE,,,product_category_sp,subgroup_2175,product,488.18,TRUE,TRUE,867.00
product_template_2942,001996,RIM ASSY#16 RR ALLOY ORD SPOKE/HUB,,ORD,product_category_sp,subgroup_2175,product,156.52,TRUE,TRUE,225.00
product_template_2943,001997,RIM ASSY#16 FRT ALLOY ORD SPOKE/HUB,,ORD,product_category_sp,subgroup_2175,product,152.52,TRUE,TRUE,220.00
product_template_2944,002123,RIM ASSY#20X10G RR KANAYAMA WIDE,,,product_category_sp,subgroup_2175,product,265.05,TRUE,TRUE,415.00
product_template_2945,002150,RIM ASSY#20X10G FRT,,,product_category_sp,subgroup_2175,product,,TRUE,TRUE,180.00
product_template_2946,002202,RIM ASSY#20X10G RR,,,product_category_sp,subgroup_2175,product,,TRUE,TRUE,205.00
product_template_2947,002249,"RIM ASSY#20X14G S/F X-1 ORD SPOKE, SILVER",,,product_category_sp,subgroup_2175,product,450.81,TRUE,TRUE,705.00
product_template_2948,002408,"RIM ASSY#20X14G RR ""A""",,,product_category_sp,subgroup_2175,product,,TRUE,TRUE,204.00
product_template_2949,002528,RIM ASSY#16X14G FRT STLS ALLOY RIM,,,product_category_sp,subgroup_2175,product,160.56,TRUE,TRUE,285.00
product_template_2950,002529,RIM ASSY#16X14G RR STLS ALLOY RIM,,,product_category_sp,subgroup_2175,product,169.74,TRUE,TRUE,295.00
product_template_2951,002574,RIM ASSY#20 FRT/RR ALLOY RIM,,,product_category_sp,subgroup_2175,product,499.50,TRUE,TRUE,765.00
product_template_2952,002579,RIM ASSY#12 FRT,,,product_category_sp,subgroup_2175,product,99.96,TRUE,TRUE,160.00
product_template_2953,002580,RIM ASSY#12 RR,,,product_category_sp,subgroup_2175,product,99.96,TRUE,TRUE,160.00
product_template_2954,002581,RIM ASSY#14 RR,,,product_category_sp,subgroup_2175,product,101.96,TRUE,TRUE,170.00
product_template_2955,002582,RIM ASSY#14 FRT,,,product_category_sp,subgroup_2175,product,97.96,TRUE,TRUE,170.00
product_template_2956,003801,RIM ASSY#16X10G RR 6200 BEARING,,,product_category_sp,subgroup_2175,product,247.72,TRUE,TRUE,400.00
product_template_2957,003802,RIM ASSY#20X10G RR - WIDE,,,product_category_sp,subgroup_2175,product,288.54,TRUE,TRUE,495.00
product_template_2958,002998,TAPEFOR MTB RIM  FV 18MM,VZ-C01-002,NVH,product_category_sp,subgroup_2176,product,76.00,TRUE,TRUE,118.00
product_template_2959,000634,SPOKE NIPPLECOLORED ALLOY,,BRUCE,product_category_sp,subgroup_2177,product,4.44,TRUE,TRUE,420.00
product_template_2960,000643,SPOKE#16X14G,,PLATINUM/MCC,product_category_sp,subgroup_2177,product,0.59,TRUE,TRUE,140.00
product_template_2961,000647,SPOKE#20X10G,,TMC,product_category_sp,subgroup_2177,product,1.18,TRUE,TRUE,273.00
product_template_2962,000653,SPOKE#20X14G (195) UCP,,MCC/PBC/TMC/PANAMA,product_category_sp,subgroup_2177,product,0.59,TRUE,TRUE,120.00
product_template_2963,000657,SPOKE#20X14G STAINLESS,,,product_category_sp,subgroup_2177,product,1.67,TRUE,TRUE,336.00
product_template_2964,000661,SPOKE#24X1 3/8,,,product_category_sp,subgroup_2177,product,0.70,TRUE,TRUE,130.00
product_template_2965,000670,SPOKE#26X10G,,,product_category_sp,subgroup_2177,product,1.65,TRUE,TRUE,297.00
product_template_2966,000673,SPOKE#26X14G,,MCC,product_category_sp,subgroup_2177,product,0.94,TRUE,TRUE,196.00
product_template_2967,000675,SPOKE#26X14G STAINLESS,,TMC,product_category_sp,subgroup_2177,product,2.22,TRUE,TRUE,465.00
product_template_2968,000678,SPOKE#26X14G STAINLESS LONG NIPPLE COLORED,,,product_category_sp,subgroup_2177,product,,TRUE,TRUE,720.00
product_template_2969,000680,SPOKE#27 14G 306MM,,MCC,product_category_sp,subgroup_2177,product,0.94,TRUE,TRUE,192.00
product_template_2970,000684,SPOKE#27X1 1/4 STAINLESS,,,product_category_sp,subgroup_2177,product,4.96,TRUE,TRUE,750.00
product_template_2971,000686,SPOKE#28X10G 1 1/2,,,product_category_sp,subgroup_2177,product,1.98,TRUE,TRUE,350.00
product_template_2972,000690,SPOKE#28X14G 1 1/2,,,product_category_sp,subgroup_2177,product,1.01,TRUE,TRUE,210.00
product_template_2973,001059,SPOKE#20X1 3/8,,,product_category_sp,subgroup_2177,product,20.00,TRUE,TRUE,30.00
product_template_2974,001203,SPOKE#20X14G S/S,,,product_category_sp,subgroup_2177,product,,TRUE,TRUE,110.00
product_template_2975,001537,SPOKE#700C STAINLESS,,MICKEY,product_category_sp,subgroup_2177,product,2.63,TRUE,TRUE,580.00
product_template_2976,001683,SPOKE#24X1 3/8 LONG NIPPLE S/S BLK,,MICKEY,product_category_sp,subgroup_2177,product,2.36,TRUE,TRUE,5.20
product_template_2977,001684,SPOKE#24X1 3/8 LONG NIPPLE S/S,,MICKEY,product_category_sp,subgroup_2177,product,2.33,TRUE,TRUE,163.00
product_template_2978,001691,SPOKE#20X14G STAINLESS,,,product_category_sp,subgroup_2177,product,,TRUE,TRUE,430.00
product_template_2979,001818,SPOKE#12,,MCC,product_category_sp,subgroup_2177,product,0.56,TRUE,TRUE,115.00
product_template_2980,001819,SPOKE#14,,,product_category_sp,subgroup_2177,product,0.56,TRUE,TRUE,1.25
product_template_2981,001874,SPOKE#20X14G STAINLESS,,,product_category_sp,subgroup_2177,product,1.91,TRUE,TRUE,2.90
product_template_2982,002008,SPOKE#26X1 3/8 STAINLESS,,TMC,product_category_sp,subgroup_2177,product,2.36,TRUE,TRUE,150.00
product_template_2983,002009,SPOKE#26X1 3/8,,,product_category_sp,subgroup_2177,product,0.94,TRUE,TRUE,196.00
product_template_2984,002017,SPOKE NIPPLE#20X10G STEEL,,,product_category_sp,subgroup_2177,product,55.00,TRUE,TRUE,80.00
product_template_2985,002048,SPOKE#262X14G SILVER,,,product_category_sp,subgroup_2177,product,,TRUE,TRUE,510.00
product_template_2986,002148,SPOKE#20X14G STAINLESS,,TMC,product_category_sp,subgroup_2177,product,1.74,TRUE,TRUE,410.00
product_template_2987,002169,SPOKE#20X181 STEEL BLK,,,product_category_sp,subgroup_2177,product,,TRUE,TRUE,400.00
product_template_2988,002170,SPOKE#700C STAINLESS BLK,,,product_category_sp,subgroup_2177,product,112.50,TRUE,TRUE,630.00
product_template_2989,002263,SPOKE#20X181STAINLESS,,,product_category_sp,subgroup_2177,product,,TRUE,TRUE,500.00
product_template_2990,002280,SPOKE#20X181 AERO STAINLESS,,MICKEY,product_category_sp,subgroup_2177,product,2.08,TRUE,TRUE,510.00
product_template_2991,002323,SPOKE#24 X1 3/8 STLS SHORT NIPPLE,,MICKEY,product_category_sp,subgroup_2177,product,72.50,TRUE,TRUE,450.00
product_template_2992,002384,SPOKE#145X14G S/S,,,product_category_sp,subgroup_2177,product,,TRUE,TRUE,0.00
product_template_2993,002412,SPOKEBLK 164MM,,CRB,product_category_sp,subgroup_2177,product,16.00,TRUE,TRUE,24.00
product_template_2994,002430,SPOKE24X14G STEEL,,PBC,product_category_sp,subgroup_2177,product,0.64,TRUE,TRUE,135.00
product_template_2995,002527,SPOKE#20X14G AERO STAINLESS,,,product_category_sp,subgroup_2177,product,2.01,TRUE,TRUE,3.00
