id,code,name,group_id/id,active
product_partgroup_963,034,"Sprocket, Oil Pump",product_group_26,TRUE
product_partgroup_964,035,"Sprocket, RR",product_group_26,TRUE
product_partgroup_965,036,"Sprocket, Set",product_group_26,TRUE
product_partgroup_966,037,"Sprocket, Crankshaft",product_group_26,TRUE
product_partgroup_967,038,Starter Chain,product_group_26,TRUE
product_partgroup_968,039,Starter Sprocket,product_group_26,TRUE
product_partgroup_969,040,Timing Chain,product_group_26,TRUE
product_partgroup_970,041,Timing Sprocket,product_group_26,TRUE
product_partgroup_971,001,Air Compressor,product_group_27,TRUE
product_partgroup_972,002,Air Duster Gun,product_group_27,TRUE
product_partgroup_973,003,Allen Wrench,product_group_27,TRUE
product_partgroup_974,004,Bearing Remover,product_group_27,TRUE
product_partgroup_975,005,Bottom Bracket Remover,product_group_27,TRUE
product_partgroup_976,006,Carbide,product_group_27,TRUE
product_partgroup_977,007,Chain Cutter,product_group_27,TRUE
product_partgroup_978,008,Chainwheel Remover,product_group_27,TRUE
product_partgroup_979,009,Cone Wrench,product_group_27,TRUE
product_partgroup_980,010,Crank Extractor,product_group_27,TRUE
product_partgroup_981,011,Cross Wrench,product_group_27,TRUE
product_partgroup_982,012,Cutter,product_group_27,TRUE
product_partgroup_983,013,Feeler Gauge,product_group_27,TRUE
product_partgroup_984,014,Flywheel Fuller,product_group_27,TRUE
product_partgroup_985,015,Flywheel Holder,product_group_27,TRUE
product_partgroup_986,016,Freewheel Remover,product_group_27,TRUE
product_partgroup_987,017,Grinder,product_group_27,TRUE
product_partgroup_988,018,Hacksaw,product_group_27,TRUE
product_partgroup_989,019,Hammer,product_group_27,TRUE
product_partgroup_990,020,Honing Kit,product_group_27,TRUE
product_partgroup_991,021,Impact Bit,product_group_27,TRUE
product_partgroup_992,022,Impact Driver,product_group_27,TRUE
product_partgroup_993,023,Jack,product_group_27,TRUE
product_partgroup_994,024,Magneto Puller,product_group_27,TRUE
product_partgroup_995,025,Mallet,product_group_27,TRUE
product_partgroup_996,026,Mini Tools,product_group_27,TRUE
product_partgroup_997,027,Nailer,product_group_27,TRUE
product_partgroup_998,028,Oil Seal Remover,product_group_27,TRUE
product_partgroup_999,029,Rotor Remover,product_group_27,TRUE
product_partgroup_1000,030,Sand Paper,product_group_27,TRUE
product_partgroup_1001,031,Scissor,product_group_27,TRUE
product_partgroup_1002,032,Screw Driver,product_group_27,TRUE
product_partgroup_1003,033,Sharpening Stone,product_group_27,TRUE
product_partgroup_1004,034,Shovel,product_group_27,TRUE
product_partgroup_1005,035,Spark Plug Wrench,product_group_27,TRUE
product_partgroup_1006,036,Spoke Wrench,product_group_27,TRUE
product_partgroup_1007,037,Sprocket Remover,product_group_27,TRUE
product_partgroup_1008,038,Super Tools,product_group_27,TRUE
product_partgroup_1009,039,T Wrench,product_group_27,TRUE
product_partgroup_1010,040,Tachometer,product_group_27,TRUE
product_partgroup_1011,041,Tire Remover,product_group_27,TRUE
product_partgroup_1012,042,Tool Case,product_group_27,TRUE
product_partgroup_1013,043,Tool Set,product_group_27,TRUE
product_partgroup_1014,044,Tweak,product_group_27,TRUE
product_partgroup_1015,045,Universal Holder,product_group_27,TRUE
product_partgroup_1016,046,Valve Spring Compressor,product_group_27,TRUE
product_partgroup_1017,047,Welding Machine,product_group_27,TRUE
product_partgroup_1018,048,Welding Rod,product_group_27,TRUE
product_partgroup_1019,049,Working Stand,product_group_27,TRUE
product_partgroup_1020,050,Wrench,product_group_27,TRUE
product_partgroup_1021,001,Tube Gum,product_group_28,TRUE
product_partgroup_1022,001,"Axle, Front",product_group_29,TRUE
product_partgroup_1023,002,"Case Assembly, Meter Gear",product_group_29,TRUE
product_partgroup_1024,003,Clutch Hub,product_group_29,TRUE
product_partgroup_1025,004,"Flange, Sub Assembly",product_group_29,TRUE
product_partgroup_1026,005,Front Axle,product_group_29,TRUE
product_partgroup_1027,006,"Hub, Front",product_group_29,TRUE
product_partgroup_1028,007,"Gear, Speedometer",product_group_29,TRUE
product_partgroup_1029,008,Holder,product_group_29,TRUE
product_partgroup_1030,009,Hub,product_group_29,TRUE
product_partgroup_1031,010,Hub Lock,product_group_29,TRUE
product_partgroup_1032,011,Hub Set,product_group_29,TRUE
product_partgroup_1033,012,Hub Sidewheel,product_group_29,TRUE
product_partgroup_1034,013,"Hub, Rear",product_group_29,TRUE
product_partgroup_1035,014,Magwheels,product_group_29,TRUE
product_partgroup_1036,015,Pivot Axle,product_group_29,TRUE
product_partgroup_1037,016,Rear Axle,product_group_29,TRUE
product_partgroup_1038,017,Rear Drum,product_group_29,TRUE
product_partgroup_1039,018,Rear Hub,product_group_29,TRUE
product_partgroup_1040,019,Rear Hub Sleeve,product_group_29,TRUE
product_partgroup_1041,020,Rear Wheel Sleeve,product_group_29,TRUE
product_partgroup_1042,021,Rim ,product_group_29,TRUE
product_partgroup_1043,022,Rim Assembly,product_group_29,TRUE
product_partgroup_1044,023,Rim Tape,product_group_29,TRUE
product_partgroup_1045,024,Dust Shield,product_group_29,TRUE
product_partgroup_1046,025,Speedometer Receiver,product_group_29,TRUE
product_partgroup_1047,026,Spoke,product_group_29,TRUE
product_partgroup_1048,027,Spoke Nipple,product_group_29,TRUE
product_partgroup_1049,028,Tire,product_group_29,TRUE
product_partgroup_1050,029,Tube,product_group_29,TRUE
product_partgroup_1051,030,Valve Core,product_group_29,TRUE
product_partgroup_1052,031,Valve Stem,product_group_29,TRUE
product_partgroup_1053,032,Weight Balance,product_group_29,TRUE
product_partgroup_1054,033,Wheel Assembly,product_group_29,TRUE
product_partgroup_1055,034,Wheel Ratchet,product_group_29,TRUE
product_partgroup_1056,035,Tire 700C,product_group_29,TRUE
product_partgroup_1057,036,"Tire, 16X2.125",product_group_29,TRUE
product_partgroup_1058,037,"Tire, 2.25X17",product_group_29,TRUE
product_partgroup_1059,038,"Tire, 2.50X16",product_group_29,TRUE
product_partgroup_1060,039,"Tire, 2.50X17",product_group_29,TRUE
product_partgroup_1061,040,"Tire, 2.50X18",product_group_29,TRUE
product_partgroup_1062,041,"Tire, 2.75X10",product_group_29,TRUE
product_partgroup_1063,042,"Tire, 2.75X14",product_group_29,TRUE
product_partgroup_1064,043,"Tire, 2.75X16",product_group_29,TRUE
product_partgroup_1065,044,"Tire, 2.75X17",product_group_29,TRUE
product_partgroup_1066,045,"Tire, 2.75X18",product_group_29,TRUE
product_partgroup_1067,046,"Tire, 2.75X19",product_group_29,TRUE
product_partgroup_1068,047,"Tire, 2.75X21",product_group_29,TRUE
product_partgroup_1069,048,"Tire, 20X1 3/8",product_group_29,TRUE
product_partgroup_1070,049,"Tire, 20X1.75",product_group_29,TRUE
product_partgroup_1071,050,"Tire, 20X1.85",product_group_29,TRUE
product_partgroup_1072,051,"Tire, 20X1.90",product_group_29,TRUE
product_partgroup_1073,052,"Tire, 20X1.95",product_group_29,TRUE
product_partgroup_1074,053,"Tire, 20X2.00",product_group_29,TRUE
product_partgroup_1075,054,"Tire, 20X2.10",product_group_29,TRUE
product_partgroup_1076,055,"Tire, 20X2.125",product_group_29,TRUE
product_partgroup_1077,056,"Tire, 24X1 3/8",product_group_29,TRUE
product_partgroup_1078,057,"Tire, 24X1.75",product_group_29,TRUE
product_partgroup_1079,058,"Tire, 24X1.85",product_group_29,TRUE
product_partgroup_1080,059,"Tire, 24X1.95",product_group_29,TRUE
product_partgroup_1081,060,"Tire, 24X2.125",product_group_29,TRUE
product_partgroup_1082,061,"Tire, 26X1 3/8",product_group_29,TRUE
product_partgroup_1083,062,"Tire, 26X1.00",product_group_29,TRUE
product_partgroup_1084,063,"Tire, 26X1.15",product_group_29,TRUE
product_partgroup_1085,064,"Tire, 26X1.38",product_group_29,TRUE
product_partgroup_1086,065,"Tire, 26X1.50",product_group_29,TRUE
product_partgroup_1087,066,"Tire, 26X1.60",product_group_29,TRUE
product_partgroup_1088,067,"Tire, 26X1.75",product_group_29,TRUE
product_partgroup_1089,068,"Tire, 26X1.80",product_group_29,TRUE
product_partgroup_1090,069,"Tire, 26X1.85",product_group_29,TRUE
product_partgroup_1091,070,"Tire, 26X1.90",product_group_29,TRUE
product_partgroup_1092,071,"Tire, 26X1.95",product_group_29,TRUE
product_partgroup_1093,072,"Tire, 26X2.00",product_group_29,TRUE
product_partgroup_1094,073,"Tire, 26X2.10",product_group_29,TRUE
product_partgroup_1095,074,"Tire, 26X2.125",product_group_29,TRUE
product_partgroup_1096,075,"Tire, 26X2.15",product_group_29,TRUE
product_partgroup_1097,076,"Tire, 26X2.20",product_group_29,TRUE
product_partgroup_1098,077,"Tire, 26X2.25",product_group_29,TRUE
product_partgroup_1099,078,"Tire, 26X2.35",product_group_29,TRUE
product_partgroup_1100,079,"Tire, 26X2.40",product_group_29,TRUE
product_partgroup_1101,080,"Tire, 26X2.50",product_group_29,TRUE
product_partgroup_1102,081,"Tire, 27.5X1.95",product_group_29,TRUE
product_partgroup_1103,082,"Tire, 27.5X2.00",product_group_29,TRUE
product_partgroup_1104,083,"Tire, 27.5X2.20",product_group_29,TRUE
product_partgroup_1105,084,"Tire, 27.5X2.25",product_group_29,TRUE
product_partgroup_1106,085,"Tire, 29X2.00",product_group_29,TRUE
product_partgroup_1107,086,"Tire, 29X2.10",product_group_29,TRUE
product_partgroup_1108,087,"Tire, 29X2.20",product_group_29,TRUE
product_partgroup_1109,088,"Tire, 29X2.25",product_group_29,TRUE
product_partgroup_1110,089,"Tire, 3.00X10",product_group_29,TRUE
product_partgroup_1111,090,"Tire, 3.00X14",product_group_29,TRUE
product_partgroup_1112,091,"Tire, 3.00X16",product_group_29,TRUE
product_partgroup_1113,092,"Tire, 3.00X17",product_group_29,TRUE
product_partgroup_1114,093,"Tire, 3.00X18",product_group_29,TRUE
product_partgroup_1115,094,"Tire, 3.25X16",product_group_29,TRUE
product_partgroup_1116,095,"Tire, 3.50X16",product_group_29,TRUE
product_partgroup_1117,096,"Tire, 3.50X18",product_group_29,TRUE
product_partgroup_1118,097,"Tire, 4.00X18",product_group_29,TRUE
product_partgroup_1119,098,"Tire, 4.10X10",product_group_29,TRUE
product_partgroup_1120,099,"Tire, 4.10X14",product_group_29,TRUE
product_partgroup_1121,100,"Tire, 4.10X18",product_group_29,TRUE
product_partgroup_1122,101,"Tire, 50/100",product_group_29,TRUE
product_partgroup_1123,102,"Tire, 50/80",product_group_29,TRUE
product_partgroup_1124,103,"Tire, 50/90",product_group_29,TRUE
product_partgroup_1125,104,"Tire, 500X12",product_group_29,TRUE
product_partgroup_1126,105,"Tire, 60/100",product_group_29,TRUE
product_partgroup_1127,106,"Tire, 60/70",product_group_29,TRUE
product_partgroup_1128,107,"Tire, 60/80",product_group_29,TRUE
product_partgroup_1129,108,"Tire, 60/90",product_group_29,TRUE
product_partgroup_1130,109,"Tire, 70/100",product_group_29,TRUE
product_partgroup_1131,110,"Tire, 70/80",product_group_29,TRUE
product_partgroup_1132,111,"Tire, 70/90",product_group_29,TRUE
product_partgroup_1133,112,"Tire, 700X23",product_group_29,TRUE
product_partgroup_1134,113,"Tire, 80/90",product_group_29,TRUE
product_partgroup_1135,114,"Tire, 90/90",product_group_29,TRUE
product_partgroup_1136,115,"Tire, IRC",product_group_29,TRUE
product_partgroup_1137,116,"Tire, OTR",product_group_29,TRUE
product_partgroup_1138,117,"Tire, Radial",product_group_29,TRUE
product_partgroup_1139,118,"Tire, Tubeless",product_group_29,TRUE
product_partgroup_1140,119,"Tire, TVS",product_group_29,TRUE
product_partgroup_1141,001,ATV,product_group_99,TRUE
product_partgroup_1142,002,Balance Wheel,product_group_99,TRUE
product_partgroup_1143,003,Cart,product_group_99,TRUE
product_partgroup_1144,004,Crusher,product_group_99,TRUE
product_partgroup_1145,005,Fireworks,product_group_99,TRUE
product_partgroup_1146,006,Mannequin,product_group_99,TRUE
product_partgroup_1147,007,Module,product_group_99,TRUE
product_partgroup_1148,008,Motor Bike,product_group_99,TRUE
product_partgroup_1149,009,Safety Deposit Box,product_group_99,TRUE
product_partgroup_1150,010,Shampoo,product_group_99,TRUE
product_partgroup_1151,011,Toys,product_group_99,TRUE
product_partgroup_1152,012,Vibrator,product_group_99,TRUE
,,,,
,,,,
,,,,
