id,barcode_affix,name,parent_id/id,removal_strategy_id/id
make_1076,03,Suzuki,major_class_1076,
group_1076,10,Engine Parts,make_1076,
subgroup_1076,081,"Valve, Spring",group_1076,
major_class_1077,01,MC,product_category_sp,
make_1077,03,Suzuki,major_class_1077,
group_1077,10,Engine Parts,make_1077,
subgroup_1077,082,Woodruff Key,group_1077,
major_class_1078,01,MC,product_category_sp,
make_1078,03,Suzuki,major_class_1078,
group_1078,11,Frame and Body,make_1078,
subgroup_1078,001,Balancer,group_1078,
major_class_1079,01,MC,product_category_sp,
make_1079,03,Suzuki,major_class_1079,
group_1079,11,Frame and Body,make_1079,
subgroup_1079,002,Body Cover,group_1079,
major_class_1080,01,MC,product_category_sp,
make_1080,03,Suzuki,major_class_1080,
group_1080,11,Frame and Body,make_1080,
subgroup_1080,003,Boots,group_1080,
major_class_1081,01,MC,product_category_sp,
make_1081,03,Suzuki,major_class_1081,
group_1081,11,Frame and Body,make_1081,
subgroup_1081,004,Bracket,group_1081,
major_class_1082,01,MC,product_category_sp,
make_1082,03,Suzuki,major_class_1082,
group_1082,11,Frame and Body,make_1082,
subgroup_1082,005,Bush,group_1082,
major_class_1083,01,MC,product_category_sp,
make_1083,03,Suzuki,major_class_1083,
group_1083,11,Frame and Body,make_1083,
subgroup_1083,006,Cap,group_1083,
major_class_1084,01,MC,product_category_sp,
make_1084,03,Suzuki,major_class_1084,
group_1084,11,Frame and Body,make_1084,
subgroup_1084,007,"Cap, Fuel Tank",group_1084,
major_class_1085,01,MC,product_category_sp,
make_1085,03,Suzuki,major_class_1085,
group_1085,11,Frame and Body,make_1085,
subgroup_1085,008,"Cap, Master Cylinder",group_1085,
major_class_1086,01,MC,product_category_sp,
make_1086,03,Suzuki,major_class_1086,
group_1086,11,Frame and Body,make_1086,
subgroup_1086,009,"Cap, Steering ",group_1086,
major_class_1087,01,MC,product_category_sp,
make_1087,03,Suzuki,major_class_1087,
group_1087,11,Frame and Body,make_1087,
subgroup_1087,010,"Cap, Swing Arm",group_1087,
major_class_1088,01,MC,product_category_sp,
make_1088,03,Suzuki,major_class_1088,
group_1088,11,Frame and Body,make_1088,
subgroup_1088,011,"Case, Speedometer",group_1088,
major_class_1089,01,MC,product_category_sp,
make_1089,03,Suzuki,major_class_1089,
group_1089,11,Frame and Body,make_1089,
subgroup_1089,012,Chain Cover,group_1089,
major_class_1090,01,MC,product_category_sp,
make_1090,03,Suzuki,major_class_1090,
group_1090,11,Frame and Body,make_1090,
subgroup_1090,013,Chassis,group_1090,
major_class_1091,01,MC,product_category_sp,
make_1091,03,Suzuki,major_class_1091,
group_1091,11,Frame and Body,make_1091,
subgroup_1091,014,"Cover, Headlight",group_1091,
major_class_1092,01,MC,product_category_sp,
make_1092,03,Suzuki,major_class_1092,
group_1092,11,Frame and Body,make_1092,
subgroup_1092,015,"Cover, Steering Head",group_1092,
major_class_1093,01,MC,product_category_sp,
make_1093,03,Suzuki,major_class_1093,
group_1093,11,Frame and Body,make_1093,
subgroup_1093,016,Cowling,group_1093,
major_class_1094,01,MC,product_category_sp,
make_1094,03,Suzuki,major_class_1094,
group_1094,11,Frame and Body,make_1094,
subgroup_1094,017,Cushion,group_1094,
major_class_1095,01,MC,product_category_sp,
make_1095,03,Suzuki,major_class_1095,
group_1095,11,Frame and Body,make_1095,
subgroup_1095,018,Diaphragm,group_1095,
major_class_1096,01,MC,product_category_sp,
make_1096,03,Suzuki,major_class_1096,
group_1096,11,Frame and Body,make_1096,
subgroup_1096,019,Dual Seat Assembly,group_1096,
major_class_1097,01,MC,product_category_sp,
make_1097,03,Suzuki,major_class_1097,
group_1097,11,Frame and Body,make_1097,
subgroup_1097,020,Exhaust Pipe,group_1097,
major_class_1098,01,MC,product_category_sp,
make_1098,03,Suzuki,major_class_1098,
group_1098,11,Frame and Body,make_1098,
subgroup_1098,021,Fender,group_1098,
major_class_1099,01,MC,product_category_sp,
make_1099,03,Suzuki,major_class_1099,
group_1099,11,Frame and Body,make_1099,
subgroup_1099,022,Footrest,group_1099,
major_class_1100,01,MC,product_category_sp,
make_1100,03,Suzuki,major_class_1100,
group_1100,11,Frame and Body,make_1100,
subgroup_1100,023,Fork,group_1100,
major_class_1101,01,MC,product_category_sp,
make_1101,03,Suzuki,major_class_1101,
group_1101,11,Frame and Body,make_1101,
subgroup_1101,024,"Fork Inner Tube, Guide",group_1101,
major_class_1102,01,MC,product_category_sp,
make_1102,03,Suzuki,major_class_1102,
group_1102,11,Frame and Body,make_1102,
subgroup_1102,025,"Fork, Inner Tube",group_1102,
major_class_1103,01,MC,product_category_sp,
make_1103,03,Suzuki,major_class_1103,
group_1103,11,Frame and Body,make_1103,
subgroup_1103,026,"Fork, Outer Tube",group_1103,
major_class_1104,01,MC,product_category_sp,
make_1104,03,Suzuki,major_class_1104,
group_1104,11,Frame and Body,make_1104,
subgroup_1104,027,Frame Cover,group_1104,
major_class_1105,01,MC,product_category_sp,
make_1105,03,Suzuki,major_class_1105,
group_1105,11,Frame and Body,make_1105,
subgroup_1105,028,Fuel Gauge,group_1105,
major_class_1106,01,MC,product_category_sp,
make_1106,03,Suzuki,major_class_1106,
group_1106,11,Frame and Body,make_1106,
subgroup_1106,029,Fuel Tank,group_1106,
major_class_1107,01,MC,product_category_sp,
make_1107,03,Suzuki,major_class_1107,
group_1107,11,Frame and Body,make_1107,
subgroup_1107,030,"Grip, Handle",group_1107,
major_class_1108,01,MC,product_category_sp,
make_1108,03,Suzuki,major_class_1108,
group_1108,11,Frame and Body,make_1108,
subgroup_1108,031,"Guide, Cam Chain",group_1108,
major_class_1109,01,MC,product_category_sp,
make_1109,03,Suzuki,major_class_1109,
group_1109,11,Frame and Body,make_1109,
subgroup_1109,032,Handle Bar,group_1109,
major_class_1110,01,MC,product_category_sp,
make_1110,03,Suzuki,major_class_1110,
group_1110,11,Frame and Body,make_1110,
subgroup_1110,033,Handle Cover,group_1110,
major_class_1111,01,MC,product_category_sp,
make_1111,03,Suzuki,major_class_1111,
group_1111,11,Frame and Body,make_1111,
subgroup_1111,034,Handle Pillion,group_1111,
major_class_1112,01,MC,product_category_sp,
make_1112,03,Suzuki,major_class_1112,
group_1112,11,Frame and Body,make_1112,
subgroup_1112,035,Handle Switch,group_1112,
major_class_1113,01,MC,product_category_sp,
make_1113,03,Suzuki,major_class_1113,
group_1113,11,Frame and Body,make_1113,
subgroup_1113,036,Head Set,group_1113,
major_class_1114,01,MC,product_category_sp,
make_1114,03,Suzuki,major_class_1114,
group_1114,11,Frame and Body,make_1114,
subgroup_1114,037,Headlight,group_1114,
major_class_1115,01,MC,product_category_sp,
make_1115,03,Suzuki,major_class_1115,
group_1115,11,Frame and Body,make_1115,
subgroup_1115,038,Headlight Assembly,group_1115,
major_class_1116,01,MC,product_category_sp,
make_1116,03,Suzuki,major_class_1116,
group_1116,11,Frame and Body,make_1116,
subgroup_1116,039,Holder,group_1116,
major_class_1117,01,MC,product_category_sp,
make_1117,03,Suzuki,major_class_1117,
group_1117,11,Frame and Body,make_1117,
subgroup_1117,040,Leg Shield,group_1117,
major_class_1118,01,MC,product_category_sp,
make_1118,03,Suzuki,major_class_1118,
group_1118,11,Frame and Body,make_1118,
subgroup_1118,041,Lever,group_1118,
major_class_1119,01,MC,product_category_sp,
make_1119,03,Suzuki,major_class_1119,
group_1119,11,Frame and Body,make_1119,
subgroup_1119,042,"Lever, Brake",group_1119,
major_class_1120,01,MC,product_category_sp,
make_1120,03,Suzuki,major_class_1120,
group_1120,11,Frame and Body,make_1120,
subgroup_1120,043,"Lever, Choke ",group_1120,
major_class_1121,01,MC,product_category_sp,
make_1121,03,Suzuki,major_class_1121,
group_1121,11,Frame and Body,make_1121,
subgroup_1121,044,"Lever, Clutch",group_1121,
major_class_1122,01,MC,product_category_sp,
make_1122,03,Suzuki,major_class_1122,
group_1122,11,Frame and Body,make_1122,
subgroup_1122,045,"Lever, Handle",group_1122,
major_class_1123,01,MC,product_category_sp,
make_1123,03,Suzuki,major_class_1123,
group_1123,11,Frame and Body,make_1123,
subgroup_1123,046,Lock Set  ,group_1123,
major_class_1124,01,MC,product_category_sp,
make_1124,03,Suzuki,major_class_1124,
group_1124,11,Frame and Body,make_1124,
subgroup_1124,047,Luggage Box,group_1124,
major_class_1125,01,MC,product_category_sp,
make_1125,03,Suzuki,major_class_1125,
group_1125,11,Frame and Body,make_1125,
subgroup_1125,048,Mirror,group_1125,
major_class_1126,01,MC,product_category_sp,
make_1126,03,Suzuki,major_class_1126,
group_1126,11,Frame and Body,make_1126,
subgroup_1126,049,Mud Guard,group_1126,
major_class_1127,01,MC,product_category_sp,
make_1127,03,Suzuki,major_class_1127,
group_1127,11,Frame and Body,make_1127,
subgroup_1127,050,Muffler Assembly,group_1127,
major_class_1128,01,MC,product_category_sp,
make_1128,03,Suzuki,major_class_1128,
group_1128,11,Frame and Body,make_1128,
subgroup_1128,051,Muffler Connector,group_1128,
major_class_1129,01,MC,product_category_sp,
make_1129,03,Suzuki,major_class_1129,
group_1129,11,Frame and Body,make_1129,
subgroup_1129,052,Muffler Protector,group_1129,
major_class_1130,01,MC,product_category_sp,
make_1130,03,Suzuki,major_class_1130,
group_1130,11,Frame and Body,make_1130,
subgroup_1130,053,Oil Guage,group_1130,
major_class_1131,01,MC,product_category_sp,
make_1131,03,Suzuki,major_class_1131,
group_1131,11,Frame and Body,make_1131,
subgroup_1131,054,Pillion Step,group_1131,
major_class_1132,01,MC,product_category_sp,
make_1132,03,Suzuki,major_class_1132,
group_1132,11,Frame and Body,make_1132,
subgroup_1132,055,Pin,group_1132,
major_class_1133,01,MC,product_category_sp,
make_1133,03,Suzuki,major_class_1133,
group_1133,11,Frame and Body,make_1133,
subgroup_1133,056,Piston,group_1133,
major_class_1134,01,MC,product_category_sp,
make_1134,03,Suzuki,major_class_1134,
group_1134,11,Frame and Body,make_1134,
subgroup_1134,057,Pivot Axle,group_1134,
major_class_1135,01,MC,product_category_sp,
make_1135,03,Suzuki,major_class_1135,
group_1135,11,Frame and Body,make_1135,
subgroup_1135,058,"Plate, Seat Lock Assembly",group_1135,
major_class_1136,01,MC,product_category_sp,
make_1136,03,Suzuki,major_class_1136,
group_1136,11,Frame and Body,make_1136,
subgroup_1136,059,"Race, Steering Kit",group_1136,
major_class_1137,01,MC,product_category_sp,
make_1137,03,Suzuki,major_class_1137,
group_1137,11,Frame and Body,make_1137,
subgroup_1137,060,"Race, Steering Outer, Lower",group_1137,
major_class_1138,01,MC,product_category_sp,
make_1138,03,Suzuki,major_class_1138,
group_1138,11,Frame and Body,make_1138,
subgroup_1138,061,"Race, Steering Outer, Upper",group_1138,
major_class_1139,01,MC,product_category_sp,
make_1139,03,Suzuki,major_class_1139,
group_1139,11,Frame and Body,make_1139,
subgroup_1139,062,"Race, Streering Inner, Lower",group_1139,
major_class_1140,01,MC,product_category_sp,
make_1140,03,Suzuki,major_class_1140,
group_1140,11,Frame and Body,make_1140,
subgroup_1140,063,"Race, Streering Inner, Upper",group_1140,
major_class_1141,01,MC,product_category_sp,
make_1141,03,Suzuki,major_class_1141,
group_1141,11,Frame and Body,make_1141,
subgroup_1141,064,Rear Lamp Assembly,group_1141,
major_class_1142,01,MC,product_category_sp,
make_1142,03,Suzuki,major_class_1142,
group_1142,11,Frame and Body,make_1142,
subgroup_1142,065,Reservoir,group_1142,
major_class_1143,01,MC,product_category_sp,
make_1143,03,Suzuki,major_class_1143,
group_1143,11,Frame and Body,make_1143,
subgroup_1143,066,"Ring, Stopper",group_1143,
major_class_1144,01,MC,product_category_sp,
make_1144,03,Suzuki,major_class_1144,
group_1144,11,Frame and Body,make_1144,
subgroup_1144,067,Seat Lock,group_1144,
major_class_1145,01,MC,product_category_sp,
make_1145,03,Suzuki,major_class_1145,
group_1145,11,Frame and Body,make_1145,
subgroup_1145,068,"Shaft, Main Stand",group_1145,
major_class_1146,01,MC,product_category_sp,
make_1146,03,Suzuki,major_class_1146,
group_1146,11,Frame and Body,make_1146,
subgroup_1146,069,Shield Under Cowling,group_1146,
major_class_1147,01,MC,product_category_sp,
make_1147,03,Suzuki,major_class_1147,
group_1147,11,Frame and Body,make_1147,
subgroup_1147,070,Shock Absorber,group_1147,
major_class_1148,01,MC,product_category_sp,
make_1148,03,Suzuki,major_class_1148,
group_1148,11,Frame and Body,make_1148,
subgroup_1148,071,Side Cover,group_1148,
major_class_1149,01,MC,product_category_sp,
make_1149,03,Suzuki,major_class_1149,
group_1149,11,Frame and Body,make_1149,
subgroup_1149,072,Side Stand,group_1149,
major_class_1150,01,MC,product_category_sp,
make_1150,03,Suzuki,major_class_1150,
group_1150,11,Frame and Body,make_1150,
subgroup_1150,073,Speedometer,group_1150,
major_class_1151,01,MC,product_category_sp,
make_1151,03,Suzuki,major_class_1151,
group_1151,11,Frame and Body,make_1151,
subgroup_1151,074,Stand,group_1151,
major_class_1152,01,MC,product_category_sp,
make_1152,03,Suzuki,major_class_1152,
group_1152,11,Frame and Body,make_1152,
subgroup_1152,075,Steering,group_1152,
major_class_1153,01,MC,product_category_sp,
make_1153,03,Suzuki,major_class_1153,
group_1153,11,Frame and Body,make_1153,
subgroup_1153,076,Steering Stem,group_1153,
major_class_1154,01,MC,product_category_sp,
make_1154,03,Suzuki,major_class_1154,
group_1154,11,Frame and Body,make_1154,
subgroup_1154,077,Swing Arm,group_1154,
major_class_1155,01,MC,product_category_sp,
make_1155,03,Suzuki,major_class_1155,
group_1155,11,Frame and Body,make_1155,
subgroup_1155,078,Tachometer,group_1155,
major_class_1156,01,MC,product_category_sp,
make_1156,03,Suzuki,major_class_1156,
group_1156,11,Frame and Body,make_1156,
subgroup_1156,079,Tail Cover,group_1156,
major_class_1157,01,MC,product_category_sp,
make_1157,03,Suzuki,major_class_1157,
group_1157,11,Frame and Body,make_1157,
subgroup_1157,080,Throttle Grip,group_1157,
major_class_1158,01,MC,product_category_sp,
make_1158,03,Suzuki,major_class_1158,
group_1158,11,Frame and Body,make_1158,
subgroup_1158,081,Torque,group_1158,
major_class_1159,01,MC,product_category_sp,
make_1159,03,Suzuki,major_class_1159,
group_1159,11,Frame and Body,make_1159,
subgroup_1159,082,Under Cover,group_1159,
major_class_1160,01,MC,product_category_sp,
make_1160,03,Suzuki,major_class_1160,
group_1160,11,Frame and Body,make_1160,
subgroup_1160,083,Wind Shield,group_1160,
major_class_1161,01,MC,product_category_sp,
make_1161,03,Suzuki,major_class_1161,
group_1161,12,Gasket,make_1161,
subgroup_1161,001,Gasket ,group_1161,
major_class_1162,01,MC,product_category_sp,
make_1162,03,Suzuki,major_class_1162,
group_1162,12,Gasket,make_1162,
subgroup_1162,002,"Gasket, Base",group_1162,
major_class_1163,01,MC,product_category_sp,
make_1163,03,Suzuki,major_class_1163,
group_1163,12,Gasket,make_1163,
subgroup_1163,003,"Gasket, Carburetor",group_1163,
major_class_1164,01,MC,product_category_sp,
make_1164,03,Suzuki,major_class_1164,
group_1164,12,Gasket,make_1164,
subgroup_1164,004,"Gasket, Clutch Cover ",group_1164,
major_class_1165,01,MC,product_category_sp,
make_1165,03,Suzuki,major_class_1165,
group_1165,12,Gasket,make_1165,
subgroup_1165,005,"Gasket, Cover",group_1165,
major_class_1166,01,MC,product_category_sp,
make_1166,03,Suzuki,major_class_1166,
group_1166,12,Gasket,make_1166,
subgroup_1166,006,"Gasket, Crankcase ",group_1166,
major_class_1167,01,MC,product_category_sp,
make_1167,03,Suzuki,major_class_1167,
group_1167,12,Gasket,make_1167,
subgroup_1167,007,"Gasket, Cylinder Head",group_1167,
major_class_1168,01,MC,product_category_sp,
make_1168,03,Suzuki,major_class_1168,
group_1168,12,Gasket,make_1168,
subgroup_1168,008,"Gasket, Exhaust Pipe",group_1168,
major_class_1169,01,MC,product_category_sp,
make_1169,03,Suzuki,major_class_1169,
group_1169,12,Gasket,make_1169,
subgroup_1169,009,"Gasket, Float ",group_1169,
major_class_1170,01,MC,product_category_sp,
make_1170,03,Suzuki,major_class_1170,
group_1170,12,Gasket,make_1170,
subgroup_1170,010,"Gasket, Magneto Cover",group_1170,
major_class_1171,01,MC,product_category_sp,
make_1171,03,Suzuki,major_class_1171,
group_1171,12,Gasket,make_1171,
subgroup_1171,011,"Gasket, Oil Filter",group_1171,
major_class_1172,01,MC,product_category_sp,
make_1172,03,Suzuki,major_class_1172,
group_1172,12,Gasket,make_1172,
subgroup_1172,012,"Gasket, Tensioner",group_1172,
major_class_1173,01,MC,product_category_sp,
make_1173,03,Suzuki,major_class_1173,
group_1173,12,Gasket,make_1173,
subgroup_1173,013,"Gasket, Top Set",group_1173,
major_class_1174,01,MC,product_category_sp,
make_1174,03,Suzuki,major_class_1174,
group_1174,14,Hose,make_1174,
subgroup_1174,001,Air Cleaner Hose,group_1174,
major_class_1175,01,MC,product_category_sp,
make_1175,03,Suzuki,major_class_1175,
group_1175,14,Hose,make_1175,
subgroup_1175,002,Carburetor Hose,group_1175,
major_class_1176,01,MC,product_category_sp,
make_1176,03,Suzuki,major_class_1176,
group_1176,14,Hose,make_1176,
subgroup_1176,003,Front Brake Hose,group_1176,
major_class_1177,01,MC,product_category_sp,
make_1177,03,Suzuki,major_class_1177,
group_1177,14,Hose,make_1177,
subgroup_1177,004,Fuel Hose,group_1177,
major_class_1178,01,MC,product_category_sp,
make_1178,03,Suzuki,major_class_1178,
group_1178,14,Hose,make_1178,
subgroup_1178,005,Hose,group_1178,
major_class_1179,01,MC,product_category_sp,
make_1179,03,Suzuki,major_class_1179,
group_1179,14,Hose,make_1179,
subgroup_1179,006,Inlet Hose,group_1179,
major_class_1180,01,MC,product_category_sp,
make_1180,03,Suzuki,major_class_1180,
group_1180,14,Hose,make_1180,
subgroup_1180,007,Joint Vacuum Hose,group_1180,
major_class_1181,01,MC,product_category_sp,
make_1181,03,Suzuki,major_class_1181,
group_1181,15,"Lubricants, Paint and Sealant",make_1181,
subgroup_1181,001,Oil,group_1181,
major_class_1182,01,MC,product_category_sp,
make_1182,03,Suzuki,major_class_1182,
group_1182,17,"Nuts, Bolts, Screw and Washer",make_1182,
subgroup_1182,001,Bolt,group_1182,
major_class_1183,01,MC,product_category_sp,
make_1183,03,Suzuki,major_class_1183,
group_1183,17,"Nuts, Bolts, Screw and Washer",make_1183,
subgroup_1183,002,Bolt BH,group_1183,
major_class_1184,01,MC,product_category_sp,
make_1184,03,Suzuki,major_class_1184,
group_1184,17,"Nuts, Bolts, Screw and Washer",make_1184,
subgroup_1184,003,"Bolt, Flange",group_1184,
major_class_1185,01,MC,product_category_sp,
make_1185,03,Suzuki,major_class_1185,
group_1185,17,"Nuts, Bolts, Screw and Washer",make_1185,
subgroup_1185,004,"Bolt, Stud",group_1185,
major_class_1186,01,MC,product_category_sp,
make_1186,03,Suzuki,major_class_1186,
group_1186,17,"Nuts, Bolts, Screw and Washer",make_1186,
subgroup_1186,005,Circlip,group_1186,
major_class_1187,01,MC,product_category_sp,
make_1187,03,Suzuki,major_class_1187,
group_1187,17,"Nuts, Bolts, Screw and Washer",make_1187,
subgroup_1187,006,Clip,group_1187,
major_class_1188,01,MC,product_category_sp,
make_1188,03,Suzuki,major_class_1188,
group_1188,17,"Nuts, Bolts, Screw and Washer",make_1188,
subgroup_1188,007,Nut,group_1188,
major_class_1189,01,MC,product_category_sp,
make_1189,03,Suzuki,major_class_1189,
group_1189,17,"Nuts, Bolts, Screw and Washer",make_1189,
subgroup_1189,008,"Nut, Flange",group_1189,
major_class_1190,01,MC,product_category_sp,
make_1190,03,Suzuki,major_class_1190,
group_1190,17,"Nuts, Bolts, Screw and Washer",make_1190,
subgroup_1190,009,"Nut, Hex",group_1190,
major_class_1191,01,MC,product_category_sp,
make_1191,03,Suzuki,major_class_1191,
group_1191,17,"Nuts, Bolts, Screw and Washer",make_1191,
subgroup_1191,010,"Nut, Steering Stem",group_1191,
major_class_1192,01,MC,product_category_sp,
make_1192,03,Suzuki,major_class_1192,
group_1192,17,"Nuts, Bolts, Screw and Washer",make_1192,
subgroup_1192,011,"Nut, Tappet",group_1192,
major_class_1193,01,MC,product_category_sp,
make_1193,03,Suzuki,major_class_1193,
group_1193,17,"Nuts, Bolts, Screw and Washer",make_1193,
subgroup_1193,012,Screw,group_1193,
major_class_1194,01,MC,product_category_sp,
make_1194,03,Suzuki,major_class_1194,
group_1194,17,"Nuts, Bolts, Screw and Washer",make_1194,
subgroup_1194,013,Screw Tappet,group_1194,
major_class_1195,01,MC,product_category_sp,
make_1195,03,Suzuki,major_class_1195,
group_1195,17,"Nuts, Bolts, Screw and Washer",make_1195,
subgroup_1195,014,"Screw, Pilot Air",group_1195,
major_class_1196,01,MC,product_category_sp,
make_1196,03,Suzuki,major_class_1196,
group_1196,17,"Nuts, Bolts, Screw and Washer",make_1196,
subgroup_1196,015,"Screw, Throttle",group_1196,
major_class_1197,01,MC,product_category_sp,
make_1197,03,Suzuki,major_class_1197,
group_1197,17,"Nuts, Bolts, Screw and Washer",make_1197,
subgroup_1197,016,Snap Ring,group_1197,
major_class_1198,01,MC,product_category_sp,
make_1198,03,Suzuki,major_class_1198,
group_1198,17,"Nuts, Bolts, Screw and Washer",make_1198,
subgroup_1198,017,Washer,group_1198,
major_class_1199,01,MC,product_category_sp,
make_1199,03,Suzuki,major_class_1199,
group_1199,17,"Nuts, Bolts, Screw and Washer",make_1199,
subgroup_1199,018,"Washer, Crank Pin",group_1199,
major_class_1200,01,MC,product_category_sp,
make_1200,03,Suzuki,major_class_1200,
group_1200,17,"Nuts, Bolts, Screw and Washer",make_1200,
subgroup_1200,019,"Washer, Flat",group_1200,
major_class_1201,01,MC,product_category_sp,
make_1201,03,Suzuki,major_class_1201,
group_1201,17,"Nuts, Bolts, Screw and Washer",make_1201,
subgroup_1201,020,"Washer, Lock",group_1201,
major_class_1202,01,MC,product_category_sp,
make_1202,03,Suzuki,major_class_1202,
group_1202,17,"Nuts, Bolts, Screw and Washer",make_1202,
subgroup_1202,021,"Washer, Thrust",group_1202,
major_class_1203,01,MC,product_category_sp,
make_1203,03,Suzuki,major_class_1203,
group_1203,18,O Ring,make_1203,
subgroup_1203,001,O Ring,group_1203,
major_class_1204,01,MC,product_category_sp,
make_1204,03,Suzuki,major_class_1204,
group_1204,18,O Ring,make_1204,
subgroup_1204,002,"O Ring, Tappet",group_1204,
major_class_1205,01,MC,product_category_sp,
make_1205,03,Suzuki,major_class_1205,
group_1205,19,Oil Seal,make_1205,
subgroup_1205,001,Dust Seal,group_1205,
major_class_1206,01,MC,product_category_sp,
make_1206,03,Suzuki,major_class_1206,
group_1206,19,Oil Seal,make_1206,
subgroup_1206,002,Oil Seal,group_1206,
major_class_1207,01,MC,product_category_sp,
make_1207,03,Suzuki,major_class_1207,
group_1207,19,Oil Seal,make_1207,
subgroup_1207,003,Seal Gasket,group_1207,
major_class_1208,01,MC,product_category_sp,
make_1208,03,Suzuki,major_class_1208,
group_1208,19,Oil Seal,make_1208,
subgroup_1208,004,Spark Plug Seal,group_1208,
major_class_1209,01,MC,product_category_sp,
make_1209,03,Suzuki,major_class_1209,
group_1209,20,Pedal,make_1209,
subgroup_1209,001,Brake Pedal,group_1209,
major_class_1210,01,MC,product_category_sp,
make_1210,03,Suzuki,major_class_1210,
group_1210,20,Pedal,make_1210,
subgroup_1210,002,Change Gear Pedal,group_1210,
major_class_1211,01,MC,product_category_sp,
make_1211,03,Suzuki,major_class_1211,
group_1211,20,Pedal,make_1211,
subgroup_1211,003,Kick Pedal,group_1211,
major_class_1212,01,MC,product_category_sp,
make_1212,03,Suzuki,major_class_1212,
group_1212,24,Spark Plug,make_1212,
subgroup_1212,001,Spark Plug,group_1212,
major_class_1213,01,MC,product_category_sp,
make_1213,03,Suzuki,major_class_1213,
group_1213,25,Spring,make_1213,
subgroup_1213,001,Spring,group_1213,
major_class_1214,01,MC,product_category_sp,
make_1214,03,Suzuki,major_class_1214,
group_1214,25,Spring,make_1214,
subgroup_1214,002,"Spring, Brake Pedal",group_1214,
major_class_1215,01,MC,product_category_sp,
make_1215,03,Suzuki,major_class_1215,
group_1215,25,Spring,make_1215,
subgroup_1215,003,"Spring, Brake Shoe",group_1215,
major_class_1216,01,MC,product_category_sp,
make_1216,03,Suzuki,major_class_1216,
group_1216,25,Spring,make_1216,
subgroup_1216,004,"Spring, Center Stand",group_1216,
major_class_1217,01,MC,product_category_sp,
make_1217,03,Suzuki,major_class_1217,
group_1217,25,Spring,make_1217,
subgroup_1217,005,"Spring, Change Gear",group_1217,
major_class_1218,01,MC,product_category_sp,
make_1218,03,Suzuki,major_class_1218,
group_1218,25,Spring,make_1218,
subgroup_1218,006,"Spring, Clutch",group_1218,
major_class_1219,01,MC,product_category_sp,
make_1219,03,Suzuki,major_class_1219,
group_1219,25,Spring,make_1219,
subgroup_1219,007,"Spring, Decompression",group_1219,
major_class_1220,01,MC,product_category_sp,
make_1220,03,Suzuki,major_class_1220,
group_1220,25,Spring,make_1220,
subgroup_1220,008,"Spring, Fork Guide",group_1220,
major_class_1221,01,MC,product_category_sp,
make_1221,03,Suzuki,major_class_1221,
group_1221,25,Spring,make_1221,
subgroup_1221,009,"Spring, Front Fork",group_1221,
major_class_1222,01,MC,product_category_sp,
make_1222,03,Suzuki,major_class_1222,
group_1222,25,Spring,make_1222,
subgroup_1222,010,"Spring, Gear Shift",group_1222,
major_class_1223,01,MC,product_category_sp,
make_1223,03,Suzuki,major_class_1223,
group_1223,25,Spring,make_1223,
subgroup_1223,011,"Spring, Kick Starter",group_1223,
major_class_1224,01,MC,product_category_sp,
make_1224,03,Suzuki,major_class_1224,
group_1224,25,Spring,make_1224,
subgroup_1224,012,"Spring, Pad",group_1224,
major_class_1225,01,MC,product_category_sp,
make_1225,03,Suzuki,major_class_1225,
group_1225,25,Spring,make_1225,
subgroup_1225,013,"Spring, Rebound",group_1225,
major_class_1226,01,MC,product_category_sp,
make_1226,03,Suzuki,major_class_1226,
group_1226,25,Spring,make_1226,
subgroup_1226,014,"Spring, Return",group_1226,
major_class_1227,01,MC,product_category_sp,
make_1227,03,Suzuki,major_class_1227,
group_1227,25,Spring,make_1227,
subgroup_1227,015,"Spring, Seat",group_1227,
major_class_1228,01,MC,product_category_sp,
make_1228,03,Suzuki,major_class_1228,
group_1228,25,Spring,make_1228,
subgroup_1228,016,"Spring, Side Stand",group_1228,
major_class_1229,01,MC,product_category_sp,
make_1229,03,Suzuki,major_class_1229,
group_1229,25,Spring,make_1229,
subgroup_1229,017,"Spring, Throttle",group_1229,
major_class_1230,01,MC,product_category_sp,
make_1230,03,Suzuki,major_class_1230,
group_1230,25,Spring,make_1230,
subgroup_1230,018,"Spring, Throttle Valve",group_1230,
major_class_1231,01,MC,product_category_sp,
make_1231,03,Suzuki,major_class_1231,
group_1231,25,Spring,make_1231,
subgroup_1231,019,"Spring, Valve ",group_1231,
major_class_1232,01,MC,product_category_sp,
make_1232,03,Suzuki,major_class_1232,
group_1232,26,Sprocket and Chain,make_1232,
subgroup_1232,001,Belt Drive,group_1232,
major_class_1233,01,MC,product_category_sp,
make_1233,03,Suzuki,major_class_1233,
group_1233,26,Sprocket and Chain,make_1233,
subgroup_1233,002,Chain Cam Tensioner,group_1233,
major_class_1234,01,MC,product_category_sp,
make_1234,03,Suzuki,major_class_1234,
group_1234,26,Sprocket and Chain,make_1234,
subgroup_1234,003,"Chain Cam, Guide",group_1234,
major_class_1235,01,MC,product_category_sp,
make_1235,03,Suzuki,major_class_1235,
group_1235,26,Sprocket and Chain,make_1235,
subgroup_1235,004,"Chain, Camshaft",group_1235,
major_class_1236,01,MC,product_category_sp,
make_1236,03,Suzuki,major_class_1236,
group_1236,26,Sprocket and Chain,make_1236,
subgroup_1236,005,Drive Chain,group_1236,
major_class_1237,01,MC,product_category_sp,
